site_uid,datetime,nitrate_con,r_exc,m_exc,temp_water,ph,spec_cond,diss_oxy_con,diss_oxy_sat,chloro_v,chloro_con,turbi_mean,turbi_var,turbi_med,turbi_bes,turbi_min,turbi_max,dts_temp_water,phosphate_con,ph_v2,spec_cond_v2,diss_oxy_con_v2,diss_oxy_sat_v2,turbi_mean_v2
WQS9996,2018-08-31 17:15:00-05,6.25,0.19,0.55,,,,,,,,37.24,2.6,37.18,37.19,33.15,41.63,20.3,,,,,,
WQS9996,2018-08-31 17:30:00-05,6.3,0.2,0.56,,,,,,,,36.28,1.93,36.23,36.33,32.24,39.58,20.3,,,,,,
WQS9996,2018-08-31 17:45:00-05,6.31,0.2,0.57,,,,,,,,35.9,1.92,35.62,35.8,32.54,38.79,20.3,,,,,,
WQS9996,2018-08-31 18:00:00-05,6.3,0.19,0.56,,,,,,,,36.22,1.23,36.06,36.1,34.12,40.16,20.2,,,,,,
WQS9996,2018-08-31 18:15:00-05,6.21,0.19,0.55,,,,,,,,36.77,3.84,36.31,36.38,33.94,42.62,20.1,,,,,,
WQS9996,2018-08-31 18:30:00-05,6.3,0.19,0.55,,,,,,,,35.97,1.86,36.01,35.98,33.1,39.98,20.1,,,,,,
WQS9996,2018-08-31 18:45:00-05,6.32,0.19,0.55,,,,,,,,35.7,1.68,35.84,35.77,32.67,39.83,20.1,,,,,,
WQS9996,2018-08-31 19:00:00-05,6.29,0.19,0.55,,,,,,,,35.48,1.86,35.48,35.47,32.39,40.08,20.0,,,,,,
WQS9996,2018-08-31 19:15:00-05,6.33,0.17,0.53,,,,,,,,35.72,1.68,35.69,35.69,32.65,40.34,20.0,,,,,,
WQS9996,2018-08-31 19:30:00-05,6.29,0.2,0.56,,,,,,,,38.17,3.22,37.93,38.05,35.21,43.0,19.9,,,,,,
WQS9996,2018-08-31 19:45:00-05,6.31,0.2,0.56,,,,,,,,36.74,2.6,36.77,36.73,32.9,40.41,19.9,,,,,,
WQS9996,2018-08-31 20:00:00-05,6.35,0.18,0.55,,,,,,,,37.01,2.53,36.89,36.94,33.97,41.56,19.8,,,,,,
WQS9996,2018-08-31 20:15:00-05,6.31,0.18,0.55,,,,,,,,36.57,2.18,36.5,36.56,33.03,40.62,19.8,,,,,,
WQS9996,2018-08-31 20:30:00-05,6.31,0.2,0.56,,,,,,,,38.5,2.22,38.33,38.35,35.74,43.46,19.7,,,,,,
WQS9996,2018-08-31 20:45:00-05,6.35,0.2,0.57,,,,,,,,37.5,2.32,37.55,37.49,34.6,41.23,19.7,,,,,,
WQS9996,2018-08-31 21:00:00-05,6.3,0.19,0.56,,,,,,,,38.25,3.89,38.1,38.15,33.13,45.32,19.8,,,,,,
WQS9996,2018-08-31 21:15:00-05,6.32,0.19,0.56,,,,,,,,38.68,4.58,38.46,38.46,35.59,53.09,19.7,,,,,,
WQS9996,2018-08-31 21:30:00-05,6.31,0.21,0.57,,,,,,,,39.17,2.7,39.27,39.23,35.82,43.11,19.6,,,,,,
WQS9996,2018-08-31 21:45:00-05,6.35,0.2,0.56,,,,,,,,39.16,2.09,39.26,39.27,35.67,42.62,19.6,,,,,,
WQS9996,2018-08-31 22:00:00-05,6.36,0.19,0.56,,,,,,,,40.64,3.73,40.5,40.52,35.79,46.76,19.6,,,,,,
WQS9996,2018-08-31 22:15:00-05,6.35,0.19,0.56,,,,,,,,40.01,2.19,40.03,39.98,36.63,44.43,19.5,,,,,,
WQS9996,2018-08-31 22:30:00-05,6.28,0.2,0.56,,,,,,,,40.24,1.52,40.01,40.08,37.82,43.69,19.5,,,,,,
WQS9996,2018-08-31 22:45:00-05,6.35,0.21,0.57,,,,,,,,40.07,1.66,40.05,40.09,36.43,43.46,19.5,,,,,,
WQS9996,2018-08-31 23:00:00-05,6.33,0.2,0.57,,,,,,,,41.93,2.07,41.72,41.81,37.95,46.66,19.4,,,,,,
WQS9996,2018-08-31 23:15:00-05,6.31,0.19,0.56,,,,,,,,40.86,1.77,40.81,40.83,37.6,45.82,19.4,,,,,,
WQS9996,2018-08-31 23:30:00-05,6.35,0.21,0.58,,,,,,,,41.49,4.68,41.05,41.23,38.0,49.96,19.4,,,,,,
WQS9996,2018-08-31 23:45:00-05,6.36,0.2,0.57,,,,,,,,40.37,2.4,40.45,40.38,36.56,44.38,19.4,,,,,,
WQS9996,2018-09-01 00:00:00-05,6.36,0.21,0.57,,,,,,,,40.44,2.46,40.85,40.66,36.94,43.31,19.4,,,,,,
WQS9996,2018-09-01 00:15:00-05,6.31,0.2,0.56,,,,,,,,40.85,2.2,40.5,40.6,38.33,45.21,19.3,,,,,,
WQS9996,2018-09-01 00:30:00-05,6.38,0.22,0.58,,,,,,,,40.86,2.77,40.99,40.85,37.67,45.32,19.3,,,,,,
WQS9996,2018-09-01 00:45:00-05,6.37,0.21,0.58,,,,,,,,40.82,2.23,40.86,40.86,37.49,43.97,19.2,,,,,,
WQS9996,2018-09-01 01:00:00-05,6.3,0.21,0.57,,,,,,,,40.73,1.64,40.34,40.47,38.33,44.96,19.2,,,,,,
WQS9996,2018-09-01 01:15:00-05,6.2,0.21,0.57,,,,,,,,40.95,2.63,40.91,40.95,36.71,44.3,19.1,,,,,,
WQS9996,2018-09-01 01:30:00-05,6.41,0.23,0.59,,,,,,,,40.52,1.62,40.31,40.4,37.82,43.46,19.2,,,,,,
WQS9996,2018-09-01 01:45:00-05,6.35,0.22,0.58,,,,,,,,40.93,1.79,40.8,40.88,37.11,44.5,19.2,,,,,,
WQS9996,2018-09-01 02:00:00-05,6.35,0.21,0.57,,,,,,,,41.38,2.05,41.33,41.39,37.22,44.55,19.1,,,,,,
WQS9996,2018-09-01 02:15:00-05,6.26,0.21,0.57,,,,,,,,41.68,3.1,41.42,41.46,38.59,50.83,19.1,,,,,,
WQS9996,2018-09-01 02:30:00-05,6.27,0.23,0.59,,,,,,,,40.59,1.95,40.54,40.55,37.09,44.32,19.1,,,,,,
WQS9996,2018-09-01 02:45:00-05,6.29,0.22,0.58,,,,,,,,41.63,2.75,41.35,41.33,39.07,48.24,19.0,,,,,,
WQS9996,2018-09-01 03:00:00-05,6.27,0.22,0.58,,,,,,,,41.53,2.81,41.58,41.57,37.52,45.37,19.1,,,,,,
WQS9996,2018-09-01 03:15:00-05,6.12,0.25,0.6,,,,,,,,54.11,5.05,53.97,53.99,50.19,60.71,19.0,,,,,,
WQS9996,2018-09-01 03:30:00-05,6.06,0.28,0.63,,,,,,,,55.28,5.07,55.45,55.34,49.96,61.25,18.9,,,,,,
WQS9996,2018-09-01 03:45:00-05,6.03,0.27,0.62,,,,,,,,55.04,4.49,55.26,55.14,50.01,59.44,18.8,,,,,,
WQS9996,2018-09-01 04:00:00-05,6.0,0.28,0.63,,,,,,,,62.82,5.85,62.54,62.61,58.07,69.23,18.8,,,,,,
WQS9996,2018-09-01 04:15:00-05,5.97,0.34,0.69,,,,,,,,90.12,9.03,89.99,90.07,82.95,96.86,18.9,,,,,,
WQS9996,2018-09-01 04:30:00-05,5.84,0.49,0.84,,,,,,,,85.41,23.2,85.16,85.39,74.45,97.11,18.8,,,,,,
WQS9996,2018-09-01 04:45:00-05,5.81,0.42,0.76,,,,,,,,75.98,9.73,75.78,75.85,69.44,84.04,18.8,,,,,,
WQS9996,2018-09-01 05:00:00-05,5.86,0.39,0.73,,,,,,,,72.3,9.13,71.92,72.08,66.23,79.64,18.8,,,,,,
WQS9996,2018-09-01 05:15:00-05,5.84,0.4,0.74,,,,,,,,72.06,9.47,72.15,72.0,66.64,80.15,18.7,,,,,,
WQS9996,2018-09-01 05:30:00-05,5.86,0.41,0.75,,,,,,,,74.12,8.1,73.57,73.79,67.71,86.06,18.7,,,,,,
WQS9996,2018-09-01 05:45:00-05,5.83,0.44,0.78,,,,,,,,71.95,15.81,71.98,71.98,63.38,79.21,18.7,,,,,,
WQS9996,2018-09-01 06:00:00-05,5.78,0.37,0.71,,,,,,,,75.87,5.93,75.91,75.8,70.12,81.5,18.7,,,,,,
WQS9996,2018-09-01 06:15:00-05,5.68,0.33,0.66,,,,,,,,77.88,9.92,77.45,77.57,71.88,87.51,18.8,,,,,,
WQS9996,2018-09-01 06:30:00-05,5.81,0.41,0.75,,,,,,,,80.14,12.94,79.33,79.59,73.61,89.77,18.6,,,,,,
WQS9996,2018-09-01 06:45:00-05,5.75,0.43,0.77,,,,,,,,80.79,15.94,80.11,80.44,71.17,91.94,18.7,,,,,,
WQS9996,2018-09-01 07:00:00-05,5.75,0.38,0.72,,,,,,,,86.74,21.51,86.31,86.42,79.23,101.21,18.7,,,,,,
WQS9996,2018-09-01 07:15:00-05,5.74,0.4,0.73,,,,,,,,91.32,8.69,90.82,91.04,84.53,98.18,18.7,,,,,,
WQS9996,2018-09-01 07:30:00-05,5.71,0.38,0.72,,,,,,,,93.57,8.48,93.43,93.47,88.19,100.83,18.7,,,,,,
WQS9996,2018-09-01 07:45:00-05,5.69,0.35,0.69,,,,,,,,93.7,10.59,93.67,93.44,85.85,102.28,18.6,,,,,,
WQS9996,2018-09-01 08:00:00-05,5.63,0.36,0.69,,,,,,,,86.76,12.78,86.36,86.37,80.28,99.25,18.6,,,,,,
WQS9996,2018-09-01 08:15:00-05,5.72,0.35,0.68,,,,,,,,83.88,10.19,83.85,83.92,76.38,90.79,18.6,,,,,,
WQS9996,2018-09-01 08:30:00-05,5.69,0.39,0.72,,,,,,,,77.65,11.98,77.46,77.43,71.96,85.39,18.6,,,,,,
WQS9996,2018-09-01 08:45:00-05,5.67,0.42,0.75,,,,,,,,76.11,11.85,76.2,76.15,66.41,83.33,18.6,,,,,,
WQS9996,2018-09-01 09:00:00-05,5.64,0.39,0.72,,,,,,,,73.55,5.96,73.62,73.65,68.67,80.35,18.6,,,,,,
WQS9996,2018-09-01 09:15:00-05,5.56,0.34,0.67,,,,,,,,71.41,8.07,71.01,71.15,65.24,80.2,18.5,,,,,,
WQS9996,2018-09-01 09:30:00-05,5.77,0.4,0.73,,,,,,,,68.6,8.21,68.57,68.54,63.1,77.38,18.6,,,,,,
WQS9996,2018-09-01 09:45:00-05,5.57,0.42,0.75,,,,,,,,62.86,14.03,62.98,62.93,55.35,71.12,18.5,,,,,,
WQS9996,2018-09-01 10:00:00-05,5.6,0.38,0.71,,,,,,,,63.14,6.89,63.28,63.24,57.03,70.15,18.5,,,,,,
WQS9996,2018-09-01 10:15:00-05,5.51,0.39,0.71,,,,,,,,64.29,9.94,64.52,64.48,56.85,71.14,18.5,,,,,,
WQS9996,2018-09-01 10:30:00-05,5.73,0.43,0.77,,,,,,,,59.55,7.87,59.09,59.32,54.13,66.16,18.6,,,,,,
WQS9996,2018-09-01 10:45:00-05,5.76,0.47,0.81,,,,,,,,60.7,9.93,60.89,60.62,54.39,70.71,18.6,,,,,,
WQS9996,2018-09-01 11:00:00-05,5.65,0.4,0.73,,,,,,,,60.45,10.54,60.5,60.48,51.06,67.55,18.6,,,,,,
WQS9996,2018-09-01 11:15:00-05,5.86,0.4,0.74,,,,,,,,61.74,6.86,61.88,61.74,55.4,69.41,18.8,,,,,,
WQS9996,2018-09-01 11:30:00-05,5.81,0.5,0.84,,,,,,,,61.98,9.97,61.68,61.75,56.04,70.89,18.9,,,,,,
WQS9996,2018-09-01 11:45:00-05,5.72,0.44,0.78,,,,,,,,60.26,16.49,60.75,60.49,53.06,71.45,19.0,,,,,,
WQS9996,2018-09-01 12:00:00-05,5.84,0.5,0.84,,,,,,,,56.64,7.47,56.42,56.53,51.87,62.11,19.0,,,,,,
WQS9996,2018-09-01 12:15:00-05,5.66,0.36,0.7,,,,,,,,54.3,4.28,54.22,54.24,49.99,60.33,19.1,,,,,,
WQS9996,2018-09-01 12:30:00-05,5.67,0.45,0.78,,,,,,,,54.29,5.71,54.45,54.25,49.74,59.49,18.8,,,,,,
WQS9996,2018-09-01 12:45:00-05,5.75,0.43,0.77,,,,,,,,50.71,3.76,50.65,50.75,44.76,55.53,18.7,,,,,,
WQS9996,2018-09-01 13:00:00-05,5.6,0.41,0.74,,,,,,,,53.13,4.91,52.94,52.89,49.2,60.26,18.9,,,,,,
WQS9996,2018-09-01 13:15:00-05,5.61,0.4,0.73,,,,,,,,50.81,6.24,50.48,50.64,45.42,57.92,19.0,,,,,,
WQS9996,2018-09-01 13:30:00-05,5.82,0.47,0.82,,,,,,,,53.1,9.7,52.38,52.7,47.42,60.33,19.2,,,,,,
WQS9996,2018-09-01 13:45:00-05,5.76,0.43,0.77,,,,,,,,52.64,5.18,52.47,52.54,47.96,58.32,19.2,,,,,,
WQS9996,2018-09-01 14:00:00-05,5.89,0.46,0.8,,,,,,,,52.52,3.35,52.47,52.44,48.62,57.26,19.5,,,,,,
WQS9996,2018-09-01 14:15:00-05,5.89,0.43,0.77,,,,,,,,51.47,3.21,51.42,51.44,47.4,55.5,19.5,,,,,,
WQS9996,2018-09-01 14:30:00-05,5.76,0.45,0.79,,,,,,,,48.76,6.64,49.14,48.83,43.82,55.96,19.4,,,,,,
WQS9996,2018-09-01 14:45:00-05,5.91,0.43,0.77,,,,,,,,51.59,4.5,51.68,51.62,46.53,57.36,19.6,,,,,,
WQS9996,2018-09-01 15:00:00-05,5.92,0.44,0.78,,,,,,,,49.01,5.12,48.92,49.09,43.66,53.85,19.7,,,,,,
WQS9996,2018-09-01 15:15:00-05,5.86,0.4,0.74,,,,,,,,48.26,3.92,48.27,48.27,43.46,53.22,19.6,,,,,,
WQS9996,2018-09-01 15:30:00-05,5.83,0.43,0.77,,,,,,,,50.31,4.4,50.31,50.37,44.71,55.38,19.8,,,,,,
WQS9996,2018-09-01 15:45:00-05,6.0,0.43,0.78,,,,,,,,53.25,5.28,53.09,53.18,48.49,60.1,19.9,,,,,,
WQS9996,2018-09-01 16:00:00-05,5.85,0.42,0.77,,,,,,,,50.71,3.59,50.51,50.48,47.09,55.73,19.9,,,,,,
WQS9996,2018-09-01 16:15:00-05,6.02,0.44,0.79,,,,,,,,50.62,4.0,50.31,50.42,46.38,56.14,20.0,,,,,,
WQS9996,2018-09-01 16:30:00-05,5.99,0.44,0.79,,,,,,,,50.76,4.94,50.6,50.55,47.17,57.26,19.8,,,,,,
WQS9996,2018-09-01 16:45:00-05,5.91,0.45,0.79,,,,,,,,51.1,3.4,51.22,51.08,46.69,56.6,19.9,,,,,,
WQS9996,2018-09-01 17:00:00-05,6.01,0.49,0.84,,,,,,,,49.63,2.56,49.85,49.72,45.9,53.32,20.0,,,,,,
WQS9996,2018-09-01 17:15:00-05,5.83,0.39,0.73,,,,,,,,54.8,7.17,54.88,54.92,48.44,62.14,19.9,,,,,,
WQS9996,2018-09-01 17:30:00-05,5.83,0.44,0.78,,,,,,,,52.98,4.83,53.01,53.04,47.73,57.49,19.9,,,,,,
WQS9996,2018-09-01 17:45:00-05,5.97,0.43,0.78,,,,,,,,54.22,4.24,53.89,53.96,50.88,60.59,19.8,,,,,,
WQS9996,2018-09-01 18:00:00-05,5.83,0.44,0.78,,,,,,,,54.82,5.15,54.89,54.85,49.91,61.6,19.9,,,,,,
WQS9996,2018-09-01 18:15:00-05,5.81,0.44,0.78,,,,,,,,55.19,6.57,54.98,54.94,50.9,61.53,19.8,,,,,,
WQS9996,2018-09-01 18:30:00-05,5.76,0.47,0.81,,,,,,,,57.17,5.31,57.13,57.19,51.31,64.25,19.8,,,,,,
WQS9996,2018-09-01 18:45:00-05,5.97,0.48,0.83,,,,,,,,58.63,3.21,58.49,58.53,54.66,65.04,19.9,,,,,,
WQS9996,2018-09-01 19:00:00-05,5.95,0.44,0.79,,,,,,,,58.26,5.53,58.29,58.27,52.89,63.61,19.9,,,,,,
WQS9996,2018-09-01 19:15:00-05,5.83,0.49,0.84,,,,,,,,60.54,5.23,60.61,60.59,55.71,64.86,19.8,,,,,,
WQS9996,2018-09-01 19:30:00-05,6.03,0.53,0.88,,,,,,,,63.71,8.47,63.98,63.87,55.22,71.88,19.7,,,,,,
WQS9996,2018-09-01 19:45:00-05,5.89,0.48,0.83,,,,,,,,64.2,9.71,63.94,64.01,57.69,71.93,19.7,,,,,,
WQS9996,2018-09-01 20:00:00-05,5.84,0.48,0.82,,,,,,,,70.77,8.19,70.91,70.8,63.43,76.99,19.6,,,,,,
WQS9996,2018-09-01 20:15:00-05,5.74,0.46,0.8,,,,,,,,73.08,9.74,72.9,72.95,67.45,82.92,19.6,,,,,,
WQS9996,2018-09-01 20:30:00-05,5.88,0.59,0.93,,,,,,,,71.88,6.09,71.85,71.87,65.24,80.1,19.5,,,,,,
WQS9996,2018-09-01 20:45:00-05,5.93,0.56,0.91,,,,,,,,81.99,16.05,81.28,81.31,75.31,94.41,19.5,,,,,,
WQS9996,2018-09-01 21:00:00-05,5.69,0.53,0.87,,,,,,,,82.04,9.37,81.61,81.75,75.49,90.23,19.4,,,,,,
WQS9996,2018-09-01 21:15:00-05,5.73,0.54,0.88,,,,,,,,84.34,20.0,83.43,83.72,77.76,95.96,19.2,,,,,,
WQS9996,2018-09-01 21:30:00-05,5.59,0.61,0.94,,,,,,,,84.04,10.94,83.76,83.94,73.99,92.47,19.1,,,,,,
WQS9996,2018-09-01 21:45:00-05,5.63,0.66,1.0,,,,,,,,85.62,17.41,85.75,85.57,77.38,95.1,18.9,,,,,,
WQS9996,2018-09-01 22:00:00-05,5.63,0.64,0.98,,,,,,,,87.2,7.25,87.02,87.15,80.81,95.63,18.9,,,,,,
WQS9996,2018-09-01 22:15:00-05,5.6,0.6,0.93,,,,,,,,88.43,13.62,88.54,88.22,80.73,98.66,18.9,,,,,,
WQS9996,2018-09-01 22:30:00-05,5.77,0.68,1.02,,,,,,,,89.57,25.75,89.48,89.36,82.03,120.03,18.9,,,,,,
WQS9996,2018-09-01 22:45:00-05,5.59,0.68,1.01,,,,,,,,87.23,10.06,87.07,87.18,79.56,94.97,18.8,,,,,,
WQS9996,2018-09-01 23:00:00-05,5.68,0.7,1.04,,,,,,,,86.4,8.51,86.55,86.57,79.23,92.52,18.8,,,,,,
WQS9996,2018-09-01 23:15:00-05,5.68,0.7,1.03,,,,,,,,82.68,10.95,82.44,82.43,76.1,90.64,18.9,,,,,,
WQS9996,2018-09-01 23:30:00-05,5.76,0.77,1.11,,,,,,,,76.83,23.35,77.71,77.37,66.72,85.72,18.7,,,,,,
WQS9996,2018-09-01 23:45:00-05,5.49,0.76,1.09,,,,,,,,76.86,18.67,75.92,76.27,68.62,87.58,18.5,,,,,,
WQS9996,2018-09-02 00:00:00-05,5.69,0.73,1.07,,,,,,,,75.28,11.8,75.53,75.21,69.06,82.77,18.6,,,,,,
WQS9996,2018-09-02 00:15:00-05,5.75,0.67,1.01,,,,,,,,78.87,8.8,79.21,78.97,72.69,85.32,18.5,,,,,,
WQS9996,2018-09-02 00:30:00-05,5.6,0.81,1.15,,,,,,,,73.58,11.37,73.84,73.66,67.12,82.92,18.5,,,,,,
WQS9996,2018-09-02 00:45:00-05,5.73,0.78,1.12,,,,,,,,68.9,14.19,68.33,68.52,61.15,79.41,18.4,,,,,,
WQS9996,2018-09-02 01:00:00-05,5.7,0.72,1.05,,,,,,,,73.68,14.02,73.23,73.3,67.27,82.34,18.5,,,,,,
WQS9996,2018-09-02 01:15:00-05,5.52,0.69,1.02,,,,,,,,73.63,9.79,73.98,73.72,66.72,81.19,18.5,,,,,,
WQS9996,2018-09-02 01:30:00-05,5.65,0.72,1.06,,,,,,,,71.64,4.61,71.61,71.61,67.0,78.67,18.4,,,,,,
WQS9996,2018-09-02 01:45:00-05,5.75,0.7,1.03,,,,,,,,71.0,9.06,70.58,70.81,64.38,79.05,18.4,,,,,,
WQS9996,2018-09-02 02:00:00-05,5.94,0.7,1.05,,,,,,,,70.35,5.88,70.3,70.28,65.24,75.95,18.5,,,,,,
WQS9996,2018-09-02 02:15:00-05,5.8,0.64,0.98,,,,,,,,70.45,12.84,69.74,70.03,63.97,79.95,18.5,,,,,,
WQS9996,2018-09-02 02:30:00-05,5.83,0.63,0.97,,,,,,,,68.23,8.88,67.53,67.83,63.43,78.83,18.5,,,,,,
WQS9996,2018-09-02 02:45:00-05,5.97,0.67,1.02,,,,,,,,67.39,11.27,66.68,66.92,60.61,77.2,18.5,,,,,,
WQS9996,2018-09-02 03:00:00-05,5.96,0.6,0.95,,,,,,,,65.69,6.37,65.42,65.44,60.84,71.24,18.4,,,,,,
WQS9996,2018-09-02 03:15:00-05,6.0,0.6,0.95,,,,,,,,70.24,10.04,69.98,69.98,64.63,80.53,18.4,,,,,,
WQS9996,2018-09-02 03:30:00-05,6.12,0.73,1.09,,,,,,,,67.26,6.17,67.43,67.29,61.91,72.51,18.3,,,,,,
WQS9996,2018-09-02 03:45:00-05,5.87,0.62,0.96,,,,,,,,63.06,10.68,62.52,62.68,57.87,71.85,18.4,,,,,,
WQS9996,2018-09-02 04:00:00-05,5.91,0.56,0.91,,,,,,,,64.04,9.59,64.06,64.06,54.56,72.41,18.4,,,,,,
WQS9996,2018-09-02 04:15:00-05,5.93,0.51,0.86,,,,,,,,64.24,6.71,64.39,64.19,58.55,73.23,18.5,,,,,,
WQS9996,2018-09-02 04:30:00-05,5.87,0.6,0.95,,,,,,,,63.94,9.72,63.93,63.93,56.01,70.89,18.4,,,,,,
WQS9996,2018-09-02 04:45:00-05,5.89,0.61,0.95,,,,,,,,60.48,8.3,60.5,60.31,54.69,68.52,18.4,,,,,,
WQS9996,2018-09-02 05:00:00-05,5.92,0.56,0.91,,,,,,,,61.08,6.09,61.16,61.12,54.82,66.44,18.4,,,,,,
WQS9996,2018-09-02 05:15:00-05,5.86,0.56,0.9,,,,,,,,63.67,5.02,63.49,63.48,58.99,72.03,18.2,,,,,,
WQS9996,2018-09-02 05:30:00-05,5.91,0.61,0.96,,,,,,,,62.76,5.55,62.56,62.57,57.84,70.73,18.3,,,,,,
WQS9996,2018-09-02 05:45:00-05,5.9,0.57,0.92,,,,,,,,61.66,9.39,61.57,61.52,54.94,71.29,18.2,,,,,,
WQS9996,2018-09-02 06:00:00-05,5.89,0.55,0.9,,,,,,,,62.91,4.89,62.62,62.82,57.89,68.11,18.2,,,,,,
WQS9996,2018-09-02 06:15:00-05,5.83,0.52,0.87,,,,,,,,63.48,7.66,63.32,63.38,57.36,72.85,18.1,,,,,,
WQS9996,2018-09-02 06:30:00-05,5.98,0.6,0.95,,,,,,,,59.31,14.82,58.83,59.04,53.06,69.13,18.2,,,,,,
WQS9996,2018-09-02 06:45:00-05,5.96,0.62,0.97,,,,,,,,58.77,6.1,58.63,58.66,53.62,66.54,18.1,,,,,,
WQS9996,2018-09-02 07:00:00-05,5.92,0.52,0.87,,,,,,,,61.58,9.3,61.43,61.59,55.66,69.95,18.1,,,,,,
WQS9996,2018-09-02 07:15:00-05,5.99,0.53,0.88,,,,,,,,58.19,9.24,57.56,57.91,52.02,64.83,18.1,,,,,,
WQS9996,2018-09-02 07:30:00-05,6.15,0.58,0.94,,,,,,,,56.4,4.05,56.16,56.25,51.44,62.04,18.0,,,,,,
WQS9996,2018-09-02 07:45:00-05,6.01,0.56,0.91,,,,,,,,57.51,6.63,57.1,57.32,53.09,64.12,18.0,,,,,,
WQS9996,2018-09-02 08:00:00-05,5.96,0.5,0.85,,,,,,,,57.7,4.02,57.83,57.73,51.97,62.95,18.1,,,,,,
WQS9996,2018-09-02 08:15:00-05,5.91,0.48,0.83,,,,,,,,55.99,5.94,56.16,56.04,48.59,60.94,18.1,,,,,,
WQS9996,2018-09-02 08:30:00-05,6.05,0.59,0.94,,,,,,,,54.1,6.48,53.89,54.02,49.15,61.22,18.1,,,,,,
WQS9996,2018-09-02 08:45:00-05,6.09,0.57,0.93,,,,,,,,54.17,4.04,54.08,54.07,49.41,59.42,18.1,,,,,,
WQS9996,2018-09-02 09:00:00-05,6.22,0.51,0.87,,,,,,,,54.01,6.37,53.79,54.03,48.74,59.93,18.1,,,,,,
WQS9996,2018-09-02 09:15:00-05,6.12,0.45,0.81,,,,,,,,53.13,9.38,52.99,53.01,47.5,61.86,18.2,,,,,,
WQS9996,2018-09-02 09:30:00-05,6.12,0.51,0.87,,,,,,,,51.7,3.15,51.35,51.52,47.65,57.23,18.2,,,,,,
WQS9996,2018-09-02 09:45:00-05,6.25,0.52,0.88,,,,,,,,48.95,4.83,49.07,48.92,45.52,53.8,18.1,,,,,,
