site_uid,datetime,nitrate_con,r_exc,m_exc,temp_water,ph,spec_cond,diss_oxy_con,diss_oxy_sat,chloro_v,chloro_con,turbi_mean,turbi_var,turbi_med,turbi_bes,turbi_min,turbi_max,dts_temp_water,phosphate_con,ph_v2,spec_cond_v2,diss_oxy_con_v2,diss_oxy_sat_v2,turbi_mean_v2
WQS9995,2023-03-14 17:15:00-05,,0.04,0.03,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-14 17:30:00-05,,0.03,0.02,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-14 17:45:00-05,,0.04,0.03,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-14 18:00:00-05,,0.05,0.04,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-14 18:15:00-05,,0.05,0.04,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-14 18:30:00-05,,0.03,0.03,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-14 18:45:00-05,,0.04,0.03,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-14 19:00:00-05,,0.03,0.03,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-14 19:15:00-05,,0.04,0.03,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-14 19:30:00-05,,0.04,0.03,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-14 19:45:00-05,,0.05,0.04,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-14 20:00:00-05,,0.05,0.04,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-14 20:15:00-05,,0.04,0.03,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-14 20:30:00-05,,0.04,0.03,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-14 20:45:00-05,,0.05,0.04,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-14 21:00:00-05,,0.03,0.03,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-14 21:15:00-05,,0.05,0.04,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-14 21:30:00-05,,0.04,0.03,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-14 21:45:00-05,,0.04,0.04,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-14 22:00:00-05,,0.04,0.03,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-14 22:15:00-05,,0.05,0.04,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-14 22:30:00-05,,0.05,0.03,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-14 22:45:00-05,,0.05,0.04,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-14 23:00:00-05,,0.04,0.03,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-14 23:15:00-05,,0.05,0.03,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-14 23:30:00-05,,0.04,0.03,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-14 23:45:00-05,,0.03,0.02,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 00:00:00-05,,0.04,0.03,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 00:15:00-05,,0.04,0.04,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 00:30:00-05,,0.04,0.03,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 00:45:00-05,,0.05,0.04,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 01:00:00-05,,0.04,0.03,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 01:15:00-05,,0.04,0.03,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 01:30:00-05,,0.04,0.04,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 01:45:00-05,,0.04,0.03,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 02:00:00-05,,0.05,0.04,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 02:15:00-05,,0.04,0.03,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 02:30:00-05,,0.04,0.03,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 02:45:00-05,,0.04,0.03,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 03:00:00-05,,0.04,0.03,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 03:15:00-05,,0.05,0.04,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 03:30:00-05,,0.04,0.03,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 03:45:00-05,,0.04,0.03,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 04:00:00-05,,0.04,0.03,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 04:15:00-05,,0.04,0.03,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 04:30:00-05,,0.04,0.03,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 04:45:00-05,,0.04,0.03,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 05:00:00-05,,0.04,0.03,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 05:15:00-05,,0.05,0.04,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 05:30:00-05,,0.04,0.03,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 05:45:00-05,,0.04,0.03,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 06:00:00-05,,0.05,0.04,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 06:15:00-05,,0.04,0.03,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 06:30:00-05,,0.04,0.03,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 06:45:00-05,,0.04,0.03,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 07:00:00-05,,0.05,0.04,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 07:15:00-05,,0.04,0.03,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 07:30:00-05,,0.04,0.03,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 07:45:00-05,,0.04,0.03,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 08:00:00-05,,0.04,0.03,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 08:15:00-05,,0.04,0.03,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 08:30:00-05,,0.04,0.03,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 08:45:00-05,,0.03,0.02,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 09:00:00-05,,0.04,0.03,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 09:15:00-05,,0.03,0.02,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 09:30:00-05,,0.05,0.04,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 09:45:00-05,,0.05,0.04,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 10:00:00-05,,0.04,0.03,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 10:15:00-05,,0.04,0.03,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 10:30:00-05,,0.04,0.03,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 10:45:00-05,,0.05,0.04,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 11:00:00-05,,0.04,0.03,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 11:15:00-05,,0.04,0.03,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 11:30:00-05,,0.05,0.04,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 13:10:00-05,,0.04,0.03,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 13:15:00-05,,0.05,0.03,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 13:30:00-05,,0.04,0.03,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 14:15:00-05,,0.03,0.02,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 14:45:00-05,,0.05,0.04,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 15:04:00-05,,0.03,0.02,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 15:24:00-05,,0.05,0.04,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 15:45:00-05,,0.05,0.04,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 16:15:00-05,,,,,,,,,,,,,,,,,,,,,,,
WQS9995,2023-03-15 16:30:00-05,,0.05,0.04,,,,,,,,,,,,,,,,,,,,
