"t"|"79950854"|"35068600"
"t"|"79950855"|"35068601"
"p"|"79950857"|"35068603"
"t"|"79950856"|"35068602"
"k"|"79950860"|"35068606"
"t"|"79950860"|"35068607"
"k"|"79950859"|"35068605"
"p"|"79950863"|"35068609"
"p"|"79950864"|"35068610"
"t"|"79950862"|"35068608"
"k"|"79950858"|"35068604"
"ss"|"79950869"|"35068613"
"p"|"79950867"|"35068611"
"p"|"79950868"|"35068612"
"ss"|"79950870"|"35068614"
"ss"|"79950871"|"35068615"
"k"|"79950872"|"35068617"
"ss"|"79950872"|"35068616"
"k"|"79950873"|"35068619"
"ss"|"79950873"|"35068618"
"ss"|"79950876"|"35068621"
"ss"|"79950877"|"35068622"
"k"|"79950878"|"35068624"
"ss"|"79950878"|"35068623"
"p"|"79950874"|"35068620"
"b"|"79950885"|"35068632"
"ss"|"79950885"|"35068633"
"b"|"79950884"|"35068630"
"ss"|"79950884"|"35068631"
"w"|"79950880"|"35068626"
"b"|"79950881"|"35068627"
"k"|"79950851"|"35068598"
"ss"|"79950851"|"35068599"
"ss"|"79950848"|"35068596"
"ss"|"79950847"|"35068595"
"p"|"79950850"|"35068597"
"p"|"79950845"|"35068593"
"t"|"79950844"|"35068592"
"t"|"79950846"|"35068594"
"p"|"79950839"|"35068584"
"p"|"79950838"|"35068583"
"ss"|"79950842"|"35068588"
"y"|"79950842"|"35068589"
"ss"|"79950837"|"35068582"
"y"|"79950837"|"35068581"
"ss"|"79950836"|"35068580"
"y"|"79950836"|"35068579"
"ss"|"79950843"|"35068590"
"y"|"79950843"|"35068591"
"ss"|"79950841"|"35068587"
"y"|"79950841"|"35068586"
"w"|"79950840"|"35068585"
"k"|"79950835"|"35068577"
"ss"|"79950835"|"35068576"
"y"|"79950835"|"35068578"
"k"|"79950826"|"35068569"
"t"|"79950830"|"35068573"
"p"|"79950832"|"35068575"
"p"|"79950831"|"35068574"
"k"|"79950827"|"35068570"
"k"|"79950828"|"35068571"
"t"|"79950828"|"35068572"
"t"|"79950824"|"35068567"
"p"|"79950825"|"35068568"
"t"|"79950823"|"35068566"
"t"|"79950822"|"35068565"
"k"|"79950817"|"35068561"
"t"|"79950812"|"35068558"
"p"|"79950814"|"35068560"
"p"|"79950813"|"35068559"
"k"|"79950818"|"35068562"
"k"|"79950819"|"35068563"
"t"|"79950819"|"35068564"
"p"|"79950810"|"35068557"
"w"|"79950807"|"35068556"
"t"|"79950803"|"35068554"
"p"|"79950804"|"35068555"
"t"|"79950802"|"35068553"
"t"|"79950801"|"35068552"
"b"|"79950798"|"35068551"
"b"|"79950796"|"35068550"
"p"|"79950795"|"35068549"
"p"|"79950794"|"35068548"
"t"|"79950785"|"35068543"
"p"|"79950784"|"35068542"
"p"|"79950783"|"35068541"
"k"|"79950786"|"35068544"
"k"|"79950790"|"35068547"
"k"|"79950789"|"35068545"
"t"|"79950789"|"35068546"
"k"|"79950775"|"35068534"
"t"|"79950778"|"35068538"
"p"|"79950780"|"35068540"
"p"|"79950779"|"35068539"
"k"|"79950776"|"35068535"
"k"|"79950777"|"35068536"
"t"|"79950777"|"35068537"
"w"|"79950770"|"35068532"
"p"|"79950773"|"35068533"
"t"|"79950768"|"35068530"
"p"|"79950769"|"35068531"
"t"|"79950767"|"35068529"
"t"|"79950766"|"35068528"
"b"|"79950761"|"35068525"
"p"|"79950763"|"35068527"
"b"|"79950762"|"35068526"
"p"|"79950755"|"35068524"
"p"|"79950754"|"35068523"
"p"|"79950753"|"35068522"
"ss"|"79950748"|"35068511"
"y"|"79950748"|"35068512"
"ss"|"79950752"|"35068521"
"y"|"79950752"|"35068520"
"ss"|"79950751"|"35068519"
"y"|"79950751"|"35068518"
"ss"|"79950749"|"35068513"
"y"|"79950749"|"35068514"
"ss"|"79950747"|"35068510"
"y"|"79950747"|"35068509"
"w"|"79950746"|"35068508"
"k"|"79950750"|"35068516"
"ss"|"79950750"|"35068515"
"y"|"79950750"|"35068517"
"p"|"79950745"|"35068507"
"b"|"79950742"|"35068505"
"b"|"79950741"|"35068504"
"b"|"79950743"|"35068506"
"p"|"79950734"|"35068500"
"b"|"79950738"|"35068503"
"b"|"79950737"|"35068502"
"b"|"79950736"|"35068501"
"p"|"79950728"|"35068496"
"b"|"79950732"|"35068499"
"b"|"79950731"|"35068498"
"b"|"79950730"|"35068497"
"b"|"79950723"|"35068493"
"b"|"79950722"|"35068492"
"p"|"79950726"|"35068495"
"b"|"79950724"|"35068494"
"w"|"79950720"|"35068489"
"w"|"79950718"|"35068487"
"p"|"79950717"|"35068486"
"b"|"79950713"|"35068483"
"b"|"79950721"|"35068490"
"ss"|"79950721"|"35068491"
"w"|"79950719"|"35068488"
"b"|"79950714"|"35068484"
"ss"|"79950714"|"35068485"
"p"|"79950707"|"35068479"
"b"|"79950711"|"35068482"
"b"|"79950710"|"35068481"
"b"|"79950709"|"35068480"
"p"|"79950701"|"35068475"
"b"|"79950705"|"35068478"
"b"|"79950704"|"35068477"
"b"|"79950703"|"35068476"
"b"|"79950697"|"35068472"
"b"|"79950696"|"35068471"
"p"|"79950700"|"35068474"
"b"|"79950698"|"35068473"
"w"|"79950691"|"35068466"
"w"|"79950693"|"35068468"
"p"|"79950690"|"35068465"
"b"|"79950686"|"35068462"
"w"|"79950692"|"35068467"
"b"|"79950694"|"35068469"
"ss"|"79950694"|"35068470"
"b"|"79950687"|"35068463"
"ss"|"79950687"|"35068464"
"p"|"79950681"|"35068458"
"b"|"79950685"|"35068461"
"b"|"79950684"|"35068460"
"b"|"79950683"|"35068459"
"p"|"79950676"|"35068455"
"b"|"79950674"|"35068454"
"b"|"79950679"|"35068457"
"b"|"79950678"|"35068456"
"ss"|"79950668"|"35068446"
"y"|"79950668"|"35068445"
"ss"|"79950667"|"35068444"
"y"|"79950667"|"35068443"
"ss"|"79950673"|"35068452"
"y"|"79950673"|"35068453"
"ss"|"79950672"|"35068451"
"y"|"79950672"|"35068450"
"w"|"79950671"|"35068449"
"ss"|"79950665"|"35068438"
"y"|"79950665"|"35068439"
"p"|"79950670"|"35068448"
"p"|"79950669"|"35068447"
"k"|"79950666"|"35068441"
"ss"|"79950666"|"35068440"
"y"|"79950666"|"35068442"
