"SC-SM"|No |"79950819"|"147932360"
"CL"|Yes|"79950819"|"147932357"
"SC"|No |"79950819"|"147932359"
"CL-ML"|Yes|"79950810"|"147932337"
"SC-SM"|Yes|"79950810"|"147932339"
"CL"|Yes|"79950810"|"147932336"
"SC"|Yes|"79950810"|"147932338"
"CL"|Yes|"79950808"|"147932332"
"SC"|Yes|"79950808"|"147932333"
"CL"|Yes|"79950807"|"147932330"
"SC"|Yes|"79950807"|"147932331"
"CL"|Yes|"79950809"|"147932334"
"SC"|Yes|"79950809"|"147932335"
"CL"|Yes|"79950806"|"147932329"
"CL"|Yes|"79950805"|"147932328"
"CL"|Yes|"79950803"|"147932326"
"CL"|Yes|"79950804"|"147932327"
"CH"|Yes|"79950802"|"147932325"
"CH"|Yes|"79950801"|"147932324"
"CL-ML"|Yes|"79950799"|"147932321"
"CL"|Yes|"79950799"|"147932322"
"CL-ML"|Yes|"79950797"|"147932319"
"CL"|Yes|"79950797"|"147932318"
"CL"|Yes|"79950800"|"147932323"
"CL"|Yes|"79950798"|"147932320"
"SC-SM"|Yes|"79950793"|"147932310"
"SC"|Yes|"79950793"|"147932311"
"SC-SM"|Yes|"79950792"|"147932309"
"SC"|Yes|"79950792"|"147932308"
"CL"|Yes|"79950796"|"147932316"
"SC"|Yes|"79950796"|"147932317"
"SC-SM"|Yes|"79950795"|"147932315"
"SC"|Yes|"79950795"|"147932314"
"SC-SM"|Yes|"79950794"|"147932312"
"SC"|Yes|"79950794"|"147932313"
"CL"|Yes|"79950787"|"147932294"
"CL"|Yes|"79950788"|"147932295"
"CL"|Yes|"79950785"|"147932289"
"CL"|Yes|"79950784"|"147932288"
"CL"|Yes|"79950783"|"147932287"
"CL-ML"|No |"79950786"|"147932291"
"SC-SM"|No |"79950786"|"147932293"
"CL"|Yes|"79950786"|"147932290"
"SC"|No |"79950786"|"147932292"
"CL-ML"|No |"79950791"|"147932305"
"SC-SM"|No |"79950791"|"147932307"
"CL"|Yes|"79950791"|"147932304"
"SC"|No |"79950791"|"147932306"
"CL-ML"|No |"79950790"|"147932301"
"SC-SM"|No |"79950790"|"147932303"
"CL"|Yes|"79950790"|"147932300"
"SC"|No |"79950790"|"147932302"
"CL-ML"|No |"79950789"|"147932297"
"SC-SM"|No |"79950789"|"147932299"
"CL"|Yes|"79950789"|"147932296"
"SC"|No |"79950789"|"147932298"
"CL"|Yes|"79950774"|"147932266"
"CL"|Yes|"79950782"|"147932286"
"CL-ML"|No |"79950781"|"147932283"
"SC-SM"|No |"79950781"|"147932285"
"CL"|Yes|"79950781"|"147932282"
"SC"|No |"79950781"|"147932284"
"CL-ML"|No |"79950775"|"147932268"
"SC-SM"|No |"79950775"|"147932270"
"CL"|Yes|"79950775"|"147932267"
"SC"|No |"79950775"|"147932269"
"CL"|Yes|"79950778"|"147932279"
"CL"|Yes|"79950780"|"147932281"
"CL"|Yes|"79950779"|"147932280"
"CL-ML"|No |"79950776"|"147932272"
"SC-SM"|No |"79950776"|"147932274"
"CL"|Yes|"79950776"|"147932271"
"SC"|No |"79950776"|"147932273"
"CL-ML"|No |"79950777"|"147932276"
"SC-SM"|No |"79950777"|"147932278"
"CL"|Yes|"79950777"|"147932275"
"SC"|No |"79950777"|"147932277"
"CL"|No |"79950770"|"147932256"
"SC"|Yes|"79950770"|"147932257"
"CL"|No |"79950771"|"147932258"
"SC"|Yes|"79950771"|"147932259"
"CL-ML"|No |"79950773"|"147932263"
"SC-SM"|No |"79950773"|"147932265"
"CL"|No |"79950773"|"147932262"
"SC"|Yes|"79950773"|"147932264"
"CL"|No |"79950772"|"147932260"
"SC"|Yes|"79950772"|"147932261"
"CL"|Yes|"79950765"|"147932251"
"CL"|Yes|"79950764"|"147932250"
"CL"|Yes|"79950768"|"147932254"
"CL"|Yes|"79950769"|"147932255"
"CH"|Yes|"79950767"|"147932253"
"CH"|Yes|"79950766"|"147932252"
"CL-ML"|No |"79950758"|"147932240"
"CL"|Yes|"79950758"|"147932241"
"CL"|Yes|"79950760"|"147932244"
"CL-ML"|No |"79950759"|"147932243"
"CL"|Yes|"79950759"|"147932242"
"CL"|Yes|"79950761"|"147932245"
"SC-SM"|No |"79950757"|"147932239"
"SC"|Yes|"79950757"|"147932238"
"SC-SM"|No |"79950756"|"147932236"
"SC"|Yes|"79950756"|"147932237"
"SC-SM"|No |"79950763"|"147932249"
"SC"|Yes|"79950763"|"147932248"
"CL"|No |"79950762"|"147932246"
"SC"|Yes|"79950762"|"147932247"
"SC-SM"|No |"79950755"|"147932234"
"SC"|Yes|"79950755"|"147932235"
"CH"|Yes|"79950754"|"147932233"
"CH"|Yes|"79950753"|"147932232"
"CH"|Yes|"79950748"|"147932227"
"CH"|Yes|"79950752"|"147932231"
"CH"|Yes|"79950751"|"147932230"
"CH"|Yes|"79950749"|"147932228"
"CH"|Yes|"79950747"|"147932226"
"CH"|Yes|"79950746"|"147932225"
"CH"|Yes|"79950750"|"147932229"
"CL"|Yes|"79950740"|"147932219"
"CL"|Yes|"79950745"|"147932224"
"CL"|Yes|"79950742"|"147932221"
"CL"|Yes|"79950741"|"147932220"
"CL"|Yes|"79950744"|"147932223"
"CL"|Yes|"79950743"|"147932222"
"CL"|Yes|"79950739"|"147932218"
"CL"|Yes|"79950734"|"147932213"
"CL"|Yes|"79950738"|"147932217"
"CL"|Yes|"79950737"|"147932216"
"CL"|Yes|"79950736"|"147932215"
"CL"|Yes|"79950735"|"147932214"
"CL"|Yes|"79950733"|"147932212"
"CL"|Yes|"79950728"|"147932207"
"CL"|Yes|"79950732"|"147932211"
"CL"|Yes|"79950731"|"147932210"
"CL"|Yes|"79950730"|"147932209"
"CL"|Yes|"79950729"|"147932208"
"CL"|Yes|"79950727"|"147932206"
"CL"|Yes|"79950723"|"147932202"
"CL"|Yes|"79950722"|"147932201"
"CL"|Yes|"79950726"|"147932205"
"CL"|Yes|"79950725"|"147932204"
"CL"|Yes|"79950724"|"147932203"
"CL"|Yes|"79950720"|"147932197"
"ML"|Yes|"79950720"|"147932198"
"CL"|Yes|"79950718"|"147932194"
"CL"|Yes|"79950717"|"147932193"
"CH"|Yes|"79950713"|"147932187"
"CL"|Yes|"79950713"|"147932188"
"CH"|Yes|"79950721"|"147932199"
"CL"|Yes|"79950721"|"147932200"
"CH"|Yes|"79950719"|"147932195"
"CL"|Yes|"79950719"|"147932196"
"CH"|Yes|"79950714"|"147932189"
"CL"|Yes|"79950714"|"147932190"
"CH"|Yes|"79950716"|"147932192"
"CH"|Yes|"79950715"|"147932191"
"CL"|Yes|"79950712"|"147932186"
"CL"|Yes|"79950707"|"147932181"
"CL"|Yes|"79950711"|"147932185"
"CL"|Yes|"79950710"|"147932184"
"CL"|Yes|"79950709"|"147932183"
"CL"|Yes|"79950708"|"147932182"
"CL"|Yes|"79950706"|"147932180"
"CL"|Yes|"79950701"|"147932175"
"CL"|Yes|"79950705"|"147932179"
"CL"|Yes|"79950704"|"147932178"
"CL"|Yes|"79950703"|"147932177"
"CL"|Yes|"79950702"|"147932176"
"CL"|Yes|"79950695"|"147932169"
"CL"|Yes|"79950697"|"147932171"
"CL"|Yes|"79950696"|"147932170"
"CL"|Yes|"79950700"|"147932174"
"CL"|Yes|"79950699"|"147932173"
"CL"|Yes|"79950698"|"147932172"
"CL"|Yes|"79950691"|"147932162"
"CL"|Yes|"79950693"|"147932165"
"ML"|No |"79950693"|"147932166"
"CL"|Yes|"79950690"|"147932161"
"CH"|Yes|"79950686"|"147932155"
"CL"|No |"79950686"|"147932156"
"CH"|Yes|"79950692"|"147932163"
"CL"|No |"79950692"|"147932164"
"CH"|Yes|"79950694"|"147932167"
"CL"|No |"79950694"|"147932168"
"CH"|Yes|"79950687"|"147932157"
"CL"|No |"79950687"|"147932158"
"CH"|Yes|"79950689"|"147932160"
"CH"|Yes|"79950688"|"147932159"
"CL"|Yes|"79950681"|"147932150"
"CL"|Yes|"79950680"|"147932149"
"CL"|Yes|"79950685"|"147932154"
"CL"|Yes|"79950684"|"147932153"
"CL"|Yes|"79950683"|"147932152"
"CL"|Yes|"79950682"|"147932151"
"CL"|Yes|"79950675"|"147932144"
"CL"|Yes|"79950676"|"147932145"
"CL"|Yes|"79950674"|"147932143"
"CL"|Yes|"79950679"|"147932148"
"CL"|Yes|"79950678"|"147932147"
"CL"|Yes|"79950677"|"147932146"
"CH"|Yes|"79950668"|"147932137"
"CH"|Yes|"79950667"|"147932136"
"CH"|Yes|"79950673"|"147932142"
"CH"|Yes|"79950672"|"147932141"
"CH"|Yes|"79950671"|"147932140"
"CH"|Yes|"79950665"|"147932134"
"CH"|Yes|"79950670"|"147932139"
"CH"|Yes|"79950669"|"147932138"
"CH"|Yes|"79950666"|"147932135"
"CL"|Yes|"79950661"|"147932130"
"CL"|Yes|"79950662"|"147932131"
"CL"|Yes|"79950660"|"147932129"
"CL"|Yes|"79950659"|"147932128"
"CL"|Yes|"79950664"|"147932133"
"CL"|Yes|"79950663"|"147932132"
"CH"|No |"79950654"|"147932121"
"CL"|Yes|"79950654"|"147932122"
"CH"|Yes|"79950658"|"147932127"
"CH"|Yes|"79950657"|"147932126"
"CH"|Yes|"79950656"|"147932125"
"CH"|No |"79950655"|"147932123"
"CL"|Yes|"79950655"|"147932124"
"CH"|Yes|"79950653"|"147932120"
"CH"|Yes|"79950652"|"147932119"
"CH"|Yes|"79950647"|"147932114"
"CH"|Yes|"79950649"|"147932116"
"CH"|Yes|"79950648"|"147932115"
"CH"|Yes|"79950645"|"147932112"
"CH"|Yes|"79950651"|"147932118"
"CH"|Yes|"79950650"|"147932117"
"CH"|Yes|"79950646"|"147932113"
"CH"|Yes|"79950643"|"147932110"
"CH"|Yes|"79950642"|"147932109"
"CH"|Yes|"79950636"|"147932103"
"CH"|Yes|"79950641"|"147932108"
"CH"|Yes|"79950640"|"147932107"
"CH"|Yes|"79950644"|"147932111"
"CH"|Yes|"79950639"|"147932106"
"CH"|Yes|"79950638"|"147932105"
"CH"|Yes|"79950637"|"147932104"
"CH"|Yes|"79950629"|"147932096"
"CH"|Yes|"79950633"|"147932100"
"CH"|Yes|"79950632"|"147932099"
"CH"|Yes|"79950630"|"147932097"
"CH"|Yes|"79950628"|"147932095"
"CH"|Yes|"79950627"|"147932094"
"CH"|Yes|"79950635"|"147932102"
"CH"|Yes|"79950634"|"147932101"
"CH"|Yes|"79950631"|"147932098"
"CL"|Yes|"79950626"|"147932093"
"CL"|Yes|"79950621"|"147932088"
"CL"|Yes|"79950625"|"147932092"
"CL"|Yes|"79950624"|"147932091"
"CL"|Yes|"79950623"|"147932090"
"CL"|Yes|"79950622"|"147932089"
"CH"|No |"79950619"|"147932084"
"CL"|Yes|"79950619"|"147932085"
"CH"|Yes|"79950618"|"147932083"
"CH"|Yes|"79950617"|"147932082"
"CH"|Yes|"79950616"|"147932081"
"CH"|No |"79950620"|"147932086"
"CL"|Yes|"79950620"|"147932087"
"CH"|Yes|"79950615"|"147932080"
"CH"|Yes|"79950614"|"147932079"
"CH"|Yes|"79950609"|"147932074"
"CH"|Yes|"79950611"|"147932076"
"CH"|Yes|"79950610"|"147932075"
"CH"|Yes|"79950607"|"147932072"
"CH"|Yes|"79950613"|"147932078"
"CH"|Yes|"79950612"|"147932077"
"CH"|Yes|"79950608"|"147932073"
"CH"|Yes|"79950605"|"147932070"
"CH"|Yes|"79950603"|"147932068"
"CH"|Yes|"79950602"|"147932067"
"CH"|Yes|"79950601"|"147932066"
"CH"|Yes|"79950600"|"147932065"
"CH"|Yes|"79950604"|"147932069"
"CH"|Yes|"79950599"|"147932064"
"CH"|Yes|"79950598"|"147932063"
"CH"|Yes|"79950606"|"147932071"
"CH"|Yes|"79950597"|"147932062"
"CH"|Yes|"79950596"|"147932061"
"CH"|Yes|"79950595"|"147932060"
"CH"|Yes|"79950589"|"147932054"
"CH"|Yes|"79950593"|"147932058"
"CH"|Yes|"79950592"|"147932057"
"CH"|Yes|"79950594"|"147932059"
"CH"|Yes|"79950591"|"147932056"
"CH"|Yes|"79950590"|"147932055"
"CL"|Yes|"79950588"|"147932053"
"CL"|Yes|"79950583"|"147932048"
"CL"|Yes|"79950587"|"147932052"
"CL"|Yes|"79950586"|"147932051"
"CL"|Yes|"79950585"|"147932050"
"CL"|Yes|"79950584"|"147932049"
"CH"|No |"79950582"|"147932046"
"CL"|Yes|"79950582"|"147932047"
"CH"|Yes|"79950581"|"147932045"
"CH"|Yes|"79950580"|"147932044"
"CH"|Yes|"79950579"|"147932043"
"CH"|No |"79950578"|"147932041"
"CL"|Yes|"79950578"|"147932042"
"CH"|Yes|"79950571"|"147932034"
"CH"|Yes|"79950570"|"147932033"
"CH"|Yes|"79950574"|"147932037"
"CH"|Yes|"79950576"|"147932039"
"CH"|Yes|"79950575"|"147932038"
"CH"|Yes|"79950572"|"147932035"
"CH"|Yes|"79950577"|"147932040"
"CH"|Yes|"79950569"|"147932032"
"CH"|Yes|"79950573"|"147932036"
"CH"|Yes|"79950567"|"147932030"
"CH"|Yes|"79950565"|"147932028"
"CH"|Yes|"79950564"|"147932027"
"CH"|Yes|"79950563"|"147932026"
"CH"|Yes|"79950562"|"147932025"
"CH"|Yes|"79950566"|"147932029"
"CH"|Yes|"79950561"|"147932024"
"CH"|Yes|"79950560"|"147932023"
"CH"|Yes|"79950568"|"147932031"
"CH"|No |"79950556"|"147932018"
"CL"|Yes|"79950556"|"147932019"
"CH"|Yes|"79950559"|"147932022"
"CH"|Yes|"79950558"|"147932021"
"CH"|Yes|"79950557"|"147932020"
"CH"|No |"79950555"|"147932016"
"CL"|Yes|"79950555"|"147932017"
"CH"|Yes|"79950553"|"147932014"
"CH"|Yes|"79950551"|"147932012"
"CH"|Yes|"79950550"|"147932011"
"CH"|Yes|"79950549"|"147932010"
"CH"|Yes|"79950548"|"147932009"
"CH"|Yes|"79950552"|"147932013"
"CH"|Yes|"79950547"|"147932008"
"CH"|Yes|"79950546"|"147932007"
"CH"|Yes|"79950554"|"147932015"
"CH"|No |"79950542"|"147932002"
"CL"|Yes|"79950542"|"147932003"
"CH"|No |"79950541"|"147932000"
"CL"|Yes|"79950541"|"147932001"
"CH"|Yes|"79950545"|"147932006"
"CH"|Yes|"79950544"|"147932005"
"CH"|Yes|"79950543"|"147932004"
"CH"|No |"79950537"|"147931995"
"CL"|Yes|"79950537"|"147931996"
"CH"|No |"79950536"|"147931993"
"CL"|Yes|"79950536"|"147931994"
"CH"|Yes|"79950540"|"147931999"
"CH"|Yes|"79950539"|"147931998"
"CH"|Yes|"79950538"|"147931997"
"CH"|Yes|"79950535"|"147931992"
"CH"|Yes|"79950531"|"147931988"
"CH"|Yes|"79950534"|"147931991"
"CH"|Yes|"79950533"|"147931990"
"CL"|Yes|"79950532"|"147931989"
"CH"|Yes|"79950530"|"147931987"
"CH"|Yes|"79950526"|"147931983"
"CH"|Yes|"79950529"|"147931986"
"CH"|Yes|"79950528"|"147931985"
"CL"|Yes|"79950527"|"147931984"
"CH"|Yes|"79950517"|"147931974"
"CH"|Yes|"79950520"|"147931977"
"CH"|Yes|"79950519"|"147931976"
"CH"|Yes|"79950525"|"147931982"
"CH"|Yes|"79950524"|"147931981"
"CH"|Yes|"79950521"|"147931978"
"CH"|Yes|"79950523"|"147931980"
"CH"|Yes|"79950518"|"147931975"
"CH"|Yes|"79950522"|"147931979"
"CH"|No |"79950514"|"147931969"
"CL"|Yes|"79950514"|"147931970"
"CH"|No |"79950516"|"147931973"
"CL"|Yes|"79950516"|"147931972"
"CH"|Yes|"79950513"|"147931968"
"CH"|Yes|"79950512"|"147931967"
"CH"|Yes|"79950515"|"147931971"
"CL"|Yes|"79950509"|"147931958"
"CL"|Yes|"79950504"|"147931950"
"CL"|Yes|"79950505"|"147931951"
"CL"|Yes|"79950508"|"147931957"
"CL-ML"|No |"79950507"|"147931953"
"SC-SM"|No |"79950507"|"147931956"
"CL"|Yes|"79950507"|"147931955"
"SC"|No |"79950507"|"147931954"
"CL-ML"|No |"79950510"|"147931962"
"SC-SM"|No |"79950510"|"147931961"
"CL"|Yes|"79950510"|"147931960"
"SC"|No |"79950510"|"147931959"
"CL"|Yes|"79950506"|"147931952"
"CL-ML"|No |"79950503"|"147931946"
"SC-SM"|No |"79950503"|"147931948"
"CL"|Yes|"79950503"|"147931949"
"SC"|No |"79950503"|"147931947"
"CL-ML"|No |"79950511"|"147931964"
"SC-SM"|No |"79950511"|"147931965"
"CL"|Yes|"79950511"|"147931966"
"SC"|No |"79950511"|"147931963"
"CH"|No |"79950501"|"147931944"
"CL"|Yes|"79950501"|"147931943"
"CH"|Yes|"79950500"|"147931942"
"CH"|Yes|"79950499"|"147931941"
"CH"|Yes|"79950502"|"147931945"
"CH"|No |"79950498"|"147931939"
"CL"|Yes|"79950498"|"147931940"
"CH"|No |"79950493"|"147931933"
"CL"|Yes|"79950493"|"147931932"
"CH"|No |"79950497"|"147931937"
"CL"|Yes|"79950497"|"147931938"
"CH"|Yes|"79950496"|"147931936"
"CH"|Yes|"79950495"|"147931935"
"CH"|Yes|"79950494"|"147931934"
"CL"|Yes|"79950485"|"147931912"
"CL"|Yes|"79950484"|"147931911"
"CL"|Yes|"79950491"|"147931930"
"CL-ML"|No |"79950490"|"147931927"
"SC-SM"|No |"79950490"|"147931929"
"CL"|Yes|"79950490"|"147931926"
"SC"|No |"79950490"|"147931928"
"CL-ML"|No |"79950489"|"147931923"
"SC-SM"|No |"79950489"|"147931925"
"CL"|Yes|"79950489"|"147931922"
"SC"|No |"79950489"|"147931924"
"CL"|Yes|"79950492"|"147931931"
"CL"|Yes|"79950486"|"147931913"
"CL-ML"|No |"79950488"|"147931919"
"SC-SM"|No |"79950488"|"147931921"
"CL"|Yes|"79950488"|"147931918"
"SC"|No |"79950488"|"147931920"
"CL-ML"|No |"79950487"|"147931915"
"SC-SM"|No |"79950487"|"147931917"
"CL"|Yes|"79950487"|"147931914"
"SC"|No |"79950487"|"147931916"
"CH"|No |"79950481"|"147931906"
"CL"|Yes|"79950481"|"147931907"
"CH"|No |"79950483"|"147931910"
"CL"|Yes|"79950483"|"147931909"
"CH"|Yes|"79950480"|"147931905"
"CH"|Yes|"79950479"|"147931904"
"CH"|Yes|"79950482"|"147931908"
"GC"|Yes|"79950477"|"147931900"
"SC"|Yes|"79950477"|"147931901"
"GC"|Yes|"79950478"|"147931902"
"SC"|Yes|"79950478"|"147931903"
"SC-SM"|Yes|"79950475"|"147931896"
"SC"|Yes|"79950475"|"147931895"
"SM"|Yes|"79950475"|"147931897"
"SC-SM"|Yes|"79950474"|"147931893"
"SC"|Yes|"79950474"|"147931892"
"SM"|Yes|"79950474"|"147931894"
"SC-SM"|Yes|"79950473"|"147931890"
"SC"|Yes|"79950473"|"147931889"
"SM"|Yes|"79950473"|"147931891"
"GC"|Yes|"79950476"|"147931898"
"SC"|Yes|"79950476"|"147931899"
"SC-SM"|Yes|"79950472"|"147931887"
"SC"|Yes|"79950472"|"147931886"
"SM"|Yes|"79950472"|"147931888"
"CH"|Yes|"79950468"|"147931882"
"CH"|Yes|"79950467"|"147931881"
"CH"|Yes|"79950470"|"147931884"
"CH"|Yes|"79950469"|"147931883"
"CH"|Yes|"79950466"|"147931880"
"CH"|Yes|"79950465"|"147931879"
"CH"|Yes|"79950464"|"147931878"
"CH"|Yes|"79950463"|"147931877"
"CH"|Yes|"79950471"|"147931885"
"CH"|No |"79950459"|"147931872"
"CL"|Yes|"79950459"|"147931873"
"CH"|No |"79950458"|"147931870"
"CL"|Yes|"79950458"|"147931871"
"CH"|Yes|"79950462"|"147931876"
"CH"|Yes|"79950461"|"147931875"
"CH"|Yes|"79950460"|"147931874"
"CH"|Yes|"79950454"|"147931866"
"CL"|Yes|"79950453"|"147931865"
"CH"|Yes|"79950457"|"147931869"
"CH"|Yes|"79950456"|"147931868"
"CH"|Yes|"79950455"|"147931867"
"CL"|Yes|"79950879"|"147932446"
"CH"|No |"79950882"|"147932450"
"CL"|Yes|"79950882"|"147932449"
"CL"|Yes|"79950883"|"147932451"
"CH"|Yes|"79950891"|"147932459"
"CH"|Yes|"79950889"|"147932457"
"CH"|Yes|"79950890"|"147932458"
"CH"|Yes|"79950892"|"147932460"
"CH"|Yes|"79950893"|"147932461"
"CH"|Yes|"79950894"|"147932462"
"CH"|Yes|"79950888"|"147932456"
"CH"|Yes|"79950896"|"147932464"
"CH"|Yes|"79950901"|"147932469"
"CH"|Yes|"79950902"|"147932470"
"CH"|Yes|"79950895"|"147932463"
"CH"|Yes|"79950897"|"147932465"
"CH"|Yes|"79950898"|"147932466"
"CH"|Yes|"79950903"|"147932471"
"CH"|Yes|"79950899"|"147932467"
"CH"|Yes|"79950900"|"147932468"
"CH"|Yes|"79950907"|"147932475"
"CH"|Yes|"79950905"|"147932473"
"CH"|Yes|"79950906"|"147932474"
"CH"|Yes|"79950904"|"147932472"
"CH"|Yes|"79950908"|"147932476"
"CH"|Yes|"79950909"|"147932477"
"CH"|Yes|"79950910"|"147932478"
"CH"|Yes|"79950913"|"147932481"
"CH"|Yes|"79950914"|"147932482"
"CL"|Yes|"79950916"|"147932484"
"CL"|Yes|"79950915"|"147932483"
"CL"|Yes|"79950911"|"147932479"
"CL"|Yes|"79950912"|"147932480"
"CL"|Yes|"79950918"|"147932486"
"CL"|Yes|"79950919"|"147932487"
"CL"|Yes|"79950920"|"147932488"
"CL"|Yes|"79950921"|"147932489"
"CL"|Yes|"79950922"|"147932490"
"CL"|Yes|"79950917"|"147932485"
"CH"|Yes|"79950924"|"147932492"
"CH"|Yes|"79950929"|"147932497"
"CH"|Yes|"79950930"|"147932498"
"CH"|Yes|"79950923"|"147932491"
"CH"|Yes|"79950925"|"147932493"
"CH"|Yes|"79950926"|"147932494"
"CH"|Yes|"79950931"|"147932499"
"CH"|Yes|"79950927"|"147932495"
"CH"|Yes|"79950928"|"147932496"
"CH"|Yes|"79950936"|"147932504"
"CH"|Yes|"79950937"|"147932505"
"CH"|Yes|"79950938"|"147932506"
"CH"|Yes|"79950932"|"147932500"
"CH"|Yes|"79950933"|"147932501"
"CH"|Yes|"79950934"|"147932502"
"CH"|Yes|"79950935"|"147932503"
"CH"|Yes|"79950942"|"147932510"
"CH"|Yes|"79950939"|"147932507"
"CH"|Yes|"79950945"|"147932513"
"CH"|Yes|"79950943"|"147932511"
"CH"|Yes|"79950944"|"147932512"
"CH"|Yes|"79950940"|"147932508"
"CH"|Yes|"79950941"|"147932509"
"CH"|Yes|"79950951"|"147932519"
"CH"|Yes|"79950949"|"147932517"
"CH"|Yes|"79950953"|"147932521"
"CH"|Yes|"79950954"|"147932522"
"CH"|Yes|"79950950"|"147932518"
"CH"|Yes|"79950946"|"147932514"
"CH"|Yes|"79950947"|"147932515"
"CH"|Yes|"79950948"|"147932516"
"CH"|Yes|"79950952"|"147932520"
"CL"|Yes|"79950955"|"147932523"
"CL"|Yes|"79950957"|"147932525"
"CL"|Yes|"79950961"|"147932529"
"CL"|Yes|"79950962"|"147932530"
"CL"|Yes|"79950956"|"147932524"
"CL"|Yes|"79950959"|"147932527"
"CL"|Yes|"79950958"|"147932526"
"CL"|Yes|"79950960"|"147932528"
