datetime,site_uid,temp_water,nitrate_con,discharge,stage
2014-05-23 19:30:00+00:00,USGS-05418720,20.5,7.91,,11.74
2014-05-23 19:45:00+00:00,USGS-05418720,20.6,7.9,,11.73
2014-05-23 20:00:00+00:00,USGS-05418720,20.6,7.9,,11.71
2014-05-23 20:15:00+00:00,USGS-05418720,20.8,7.9,,11.71
2014-05-23 20:30:00+00:00,USGS-05418720,20.8,7.89,,11.72
2014-05-23 20:45:00+00:00,USGS-05418720,20.9,7.88,,11.72
2014-05-23 21:00:00+00:00,USGS-05418720,21.0,7.88,,11.72
2014-05-23 21:15:00+00:00,USGS-05418720,21.1,7.87,,11.71
2014-05-23 21:30:00+00:00,USGS-05418720,21.2,7.86,,11.7
2014-05-23 21:45:00+00:00,USGS-05418720,21.2,7.86,,11.69
2014-05-23 22:00:00+00:00,USGS-05418720,21.3,7.85,,11.71
2014-05-23 22:15:00+00:00,USGS-05418720,21.4,7.85,,11.7
2014-05-23 22:30:00+00:00,USGS-05418720,21.5,7.85,,11.69
2014-05-23 22:45:00+00:00,USGS-05418720,21.6,7.84,,11.66
2014-05-23 23:00:00+00:00,USGS-05418720,21.6,7.82,,11.69
2014-05-23 23:15:00+00:00,USGS-05418720,21.7,7.83,,11.68
2014-05-23 23:30:00+00:00,USGS-05418720,21.7,7.84,,11.68
2014-05-23 23:45:00+00:00,USGS-05418720,21.8,7.83,,11.67
2014-05-24 00:00:00+00:00,USGS-05418720,21.8,7.83,,11.68
2014-05-24 00:15:00+00:00,USGS-05418720,21.8,7.82,,11.66
2014-05-24 00:30:00+00:00,USGS-05418720,21.8,7.81,,11.65
2014-05-24 00:45:00+00:00,USGS-05418720,21.8,7.81,,11.65
2014-05-24 01:00:00+00:00,USGS-05418720,21.9,7.8,,11.66
2014-05-24 01:15:00+00:00,USGS-05418720,21.9,7.8,,11.66
2014-05-24 01:30:00+00:00,USGS-05418720,21.9,7.78,,11.65
2014-05-24 01:45:00+00:00,USGS-05418720,21.9,7.78,,11.65
2014-05-24 02:00:00+00:00,USGS-05418720,21.9,7.78,,11.64
2014-05-24 02:15:00+00:00,USGS-05418720,21.9,7.78,,11.63
2014-05-24 02:30:00+00:00,USGS-05418720,22.0,7.78,,11.63
2014-05-24 02:45:00+00:00,USGS-05418720,21.9,7.78,,11.64
2014-05-24 03:00:00+00:00,USGS-05418720,21.9,7.78,,11.62
2014-05-24 03:15:00+00:00,USGS-05418720,21.9,7.78,,11.64
2014-05-24 03:30:00+00:00,USGS-05418720,21.9,7.78,,11.62
2014-05-24 03:45:00+00:00,USGS-05418720,21.9,7.78,,11.6
2014-05-24 04:00:00+00:00,USGS-05418720,21.8,7.78,,11.63
2014-05-24 04:15:00+00:00,USGS-05418720,21.8,7.75,,11.6
2014-05-24 04:30:00+00:00,USGS-05418720,21.7,7.75,,11.62
2014-05-24 04:45:00+00:00,USGS-05418720,21.7,7.74,,11.6
2014-05-24 05:00:00+00:00,USGS-05418720,21.6,7.76,,11.6
2014-05-24 05:15:00+00:00,USGS-05418720,21.6,7.76,,11.59
2014-05-24 05:30:00+00:00,USGS-05418720,21.5,7.76,,11.61
2014-05-24 05:45:00+00:00,USGS-05418720,21.5,7.76,,11.58
2014-05-24 06:00:00+00:00,USGS-05418720,21.4,7.76,,11.58
2014-05-24 06:15:00+00:00,USGS-05418720,21.3,7.75,,11.58
2014-05-24 06:30:00+00:00,USGS-05418720,21.2,7.78,,11.58
2014-05-24 06:45:00+00:00,USGS-05418720,21.2,7.78,,11.57
2014-05-24 07:00:00+00:00,USGS-05418720,21.1,7.77,,11.58
2014-05-24 07:15:00+00:00,USGS-05418720,21.0,7.76,,11.57
2014-05-24 07:30:00+00:00,USGS-05418720,21.0,7.75,,11.57
2014-05-24 07:45:00+00:00,USGS-05418720,21.0,7.75,,11.56
2014-05-24 08:00:00+00:00,USGS-05418720,20.9,7.75,,11.57
2014-05-24 08:15:00+00:00,USGS-05418720,20.8,7.75,,11.55
2014-05-24 08:30:00+00:00,USGS-05418720,20.8,7.75,,11.56
2014-05-24 08:45:00+00:00,USGS-05418720,20.8,7.72,,11.55
2014-05-24 09:00:00+00:00,USGS-05418720,20.7,7.72,,11.54
2014-05-24 09:15:00+00:00,USGS-05418720,20.6,7.72,,11.54
2014-05-24 09:30:00+00:00,USGS-05418720,20.6,7.72,,11.56
2014-05-24 09:45:00+00:00,USGS-05418720,20.5,7.7,,11.54
2014-05-24 10:00:00+00:00,USGS-05418720,20.5,7.69,,11.53
2014-05-24 10:15:00+00:00,USGS-05418720,20.4,7.68,,11.53
2014-05-24 10:30:00+00:00,USGS-05418720,20.4,7.68,,11.54
2014-05-24 10:45:00+00:00,USGS-05418720,20.3,7.66,,11.52
2014-05-24 11:00:00+00:00,USGS-05418720,20.3,7.64,,11.53
2014-05-24 11:15:00+00:00,USGS-05418720,20.2,7.64,,11.52
2014-05-24 11:30:00+00:00,USGS-05418720,20.2,7.63,,11.51
2014-05-24 11:45:00+00:00,USGS-05418720,20.1,7.63,,11.51
2014-05-24 12:00:00+00:00,USGS-05418720,20.1,7.63,,11.5
2014-05-24 12:15:00+00:00,USGS-05418720,20.0,7.63,,11.5
2014-05-24 12:30:00+00:00,USGS-05418720,20.0,7.63,,11.51
2014-05-24 12:45:00+00:00,USGS-05418720,20.0,7.65,,11.49
2014-05-24 13:00:00+00:00,USGS-05418720,19.9,7.65,,11.5
2014-05-24 13:15:00+00:00,USGS-05418720,19.9,7.66,,11.49
2014-05-24 13:30:00+00:00,USGS-05418720,19.9,7.66,,11.5
2014-05-24 13:45:00+00:00,USGS-05418720,19.9,7.65,,11.47
2014-05-24 14:00:00+00:00,USGS-05418720,19.8,7.65,,11.49
2014-05-24 14:15:00+00:00,USGS-05418720,19.8,7.64,,11.47
2014-05-24 14:30:00+00:00,USGS-05418720,19.8,7.64,,11.47
2014-05-24 14:45:00+00:00,USGS-05418720,19.8,7.63,,11.48
2014-05-24 15:00:00+00:00,USGS-05418720,19.8,7.61,,11.48
2014-05-24 15:15:00+00:00,USGS-05418720,19.8,7.61,,11.46
2014-05-24 15:30:00+00:00,USGS-05418720,19.8,7.6,,11.47
2014-05-24 15:45:00+00:00,USGS-05418720,19.8,7.6,,11.47
2014-05-24 16:00:00+00:00,USGS-05418720,19.8,7.59,,11.45
2014-05-24 16:15:00+00:00,USGS-05418720,19.8,7.59,,11.44
2014-05-24 16:30:00+00:00,USGS-05418720,19.8,7.59,,11.44
2014-05-24 16:45:00+00:00,USGS-05418720,19.8,7.58,,11.44
2014-05-24 17:00:00+00:00,USGS-05418720,19.9,7.58,,11.46
2014-05-24 17:15:00+00:00,USGS-05418720,19.9,7.58,,11.44
2014-05-24 17:30:00+00:00,USGS-05418720,19.9,7.57,,11.44
2014-05-24 17:45:00+00:00,USGS-05418720,20.0,7.57,,11.42
2014-05-24 18:00:00+00:00,USGS-05418720,20.0,7.57,,11.42
2014-05-24 18:15:00+00:00,USGS-05418720,20.1,7.57,,11.45
2014-05-24 18:30:00+00:00,USGS-05418720,20.2,7.57,,11.43
2014-05-24 18:45:00+00:00,USGS-05418720,20.3,7.57,,11.43
2014-05-24 19:00:00+00:00,USGS-05418720,20.4,7.57,,11.43
2014-05-24 19:15:00+00:00,USGS-05418720,20.5,7.56,,11.4
2014-05-24 19:30:00+00:00,USGS-05418720,20.6,7.56,,11.42
2014-05-24 19:45:00+00:00,USGS-05418720,20.6,7.56,,11.39
2014-05-24 20:00:00+00:00,USGS-05418720,20.7,7.56,,11.42
2014-05-24 20:15:00+00:00,USGS-05418720,20.8,7.56,,11.4
2014-05-24 20:30:00+00:00,USGS-05418720,20.9,7.57,,11.4
2014-05-24 20:45:00+00:00,USGS-05418720,21.0,7.57,,11.38
2014-05-24 21:00:00+00:00,USGS-05418720,21.0,7.57,,11.38
2014-05-24 21:15:00+00:00,USGS-05418720,21.1,7.56,,11.38
2014-05-24 21:30:00+00:00,USGS-05418720,21.2,7.56,,11.38
2014-05-24 21:45:00+00:00,USGS-05418720,21.2,7.56,,11.37
2014-05-24 22:00:00+00:00,USGS-05418720,21.2,7.56,,11.35
2014-05-24 22:15:00+00:00,USGS-05418720,21.3,7.56,,11.37
2014-05-24 22:30:00+00:00,USGS-05418720,21.3,7.56,,11.36
2014-05-24 22:45:00+00:00,USGS-05418720,21.4,7.56,,11.34
2014-05-24 23:00:00+00:00,USGS-05418720,21.4,7.55,,11.35
2014-05-24 23:15:00+00:00,USGS-05418720,21.4,7.55,,11.34
2014-05-24 23:30:00+00:00,USGS-05418720,21.4,7.55,,11.35
2014-05-24 23:45:00+00:00,USGS-05418720,21.4,7.55,,11.34
2014-05-25 00:00:00+00:00,USGS-05418720,21.5,7.55,,11.34
2014-05-25 00:15:00+00:00,USGS-05418720,21.5,7.54,,11.34
2014-05-25 00:30:00+00:00,USGS-05418720,21.5,7.54,,11.33
2014-05-25 00:45:00+00:00,USGS-05418720,21.5,7.54,,11.33
2014-05-25 01:00:00+00:00,USGS-05418720,21.4,7.54,,11.32
2014-05-25 01:15:00+00:00,USGS-05418720,21.4,7.54,,11.31
2014-05-25 01:30:00+00:00,USGS-05418720,21.4,7.53,,11.32
2014-05-25 01:45:00+00:00,USGS-05418720,21.4,7.52,,11.31
2014-05-25 02:00:00+00:00,USGS-05418720,21.4,7.52,,11.29
2014-05-25 02:15:00+00:00,USGS-05418720,21.3,7.51,,11.32
2014-05-25 02:30:00+00:00,USGS-05418720,21.3,7.5,,11.3
2014-05-25 02:45:00+00:00,USGS-05418720,21.3,7.5,,11.3
2014-05-25 03:00:00+00:00,USGS-05418720,21.2,7.5,,11.29
2014-05-25 03:15:00+00:00,USGS-05418720,21.2,7.49,,11.3
2014-05-25 03:30:00+00:00,USGS-05418720,21.2,7.48,,11.27
2014-05-25 03:45:00+00:00,USGS-05418720,21.1,7.48,,11.29
2014-05-25 04:00:00+00:00,USGS-05418720,21.0,7.47,,11.29
2014-05-25 04:15:00+00:00,USGS-05418720,21.0,7.47,,11.28
2014-05-25 04:30:00+00:00,USGS-05418720,20.9,7.47,,11.27
2014-05-25 04:45:00+00:00,USGS-05418720,20.9,7.46,,11.28
2014-05-25 05:00:00+00:00,USGS-05418720,20.8,7.44,,11.26
2014-05-25 05:15:00+00:00,USGS-05418720,20.8,7.43,,11.28
2014-05-25 05:30:00+00:00,USGS-05418720,20.7,7.42,,11.26
2014-05-25 05:45:00+00:00,USGS-05418720,20.7,7.42,,11.27
2014-05-25 06:00:00+00:00,USGS-05418720,20.6,7.41,,11.27
2014-05-25 06:15:00+00:00,USGS-05418720,20.6,7.4,,11.26
2014-05-25 06:30:00+00:00,USGS-05418720,20.5,7.4,,11.25
2014-05-25 06:45:00+00:00,USGS-05418720,20.4,7.39,,11.25
2014-05-25 07:00:00+00:00,USGS-05418720,20.4,7.39,,11.24
2014-05-25 07:15:00+00:00,USGS-05418720,20.3,7.38,,11.23
2014-05-25 07:30:00+00:00,USGS-05418720,20.2,7.37,,11.23
2014-05-25 07:45:00+00:00,USGS-05418720,20.2,7.36,,11.23
2014-05-25 08:00:00+00:00,USGS-05418720,20.1,7.35,,11.24
2014-05-25 08:15:00+00:00,USGS-05418720,20.1,7.33,,11.22
2014-05-25 08:30:00+00:00,USGS-05418720,20.0,7.33,,11.2
2014-05-25 08:45:00+00:00,USGS-05418720,20.0,7.32,,11.2
2014-05-25 09:00:00+00:00,USGS-05418720,19.9,7.32,,11.23
2014-05-25 09:15:00+00:00,USGS-05418720,19.9,7.31,,11.23
2014-05-25 09:30:00+00:00,USGS-05418720,19.8,7.31,,11.2
2014-05-25 09:45:00+00:00,USGS-05418720,19.8,7.29,,11.19
2014-05-25 10:00:00+00:00,USGS-05418720,19.7,7.27,,11.2
2014-05-25 10:15:00+00:00,USGS-05418720,19.7,7.27,,11.19
2014-05-25 10:30:00+00:00,USGS-05418720,19.6,7.25,,11.17
2014-05-25 10:45:00+00:00,USGS-05418720,19.6,7.25,,11.19
2014-05-25 11:00:00+00:00,USGS-05418720,19.6,7.24,,11.18
2014-05-25 11:15:00+00:00,USGS-05418720,19.5,7.22,,11.16
2014-05-25 11:30:00+00:00,USGS-05418720,19.5,7.22,,11.17
2014-05-25 11:45:00+00:00,USGS-05418720,19.4,7.2,,11.16
2014-05-25 12:00:00+00:00,USGS-05418720,19.4,7.21,,11.17
2014-05-25 12:15:00+00:00,USGS-05418720,19.4,7.2,,11.15
2014-05-25 12:30:00+00:00,USGS-05418720,19.4,7.18,,11.16
2014-05-25 12:45:00+00:00,USGS-05418720,19.3,7.18,,11.14
2014-05-25 13:00:00+00:00,USGS-05418720,19.3,7.18,,11.15
2014-05-25 13:15:00+00:00,USGS-05418720,19.3,7.15,,11.13
2014-05-25 13:30:00+00:00,USGS-05418720,19.3,7.16,,11.14
2014-05-25 13:45:00+00:00,USGS-05418720,19.3,7.15,,11.13
2014-05-25 14:00:00+00:00,USGS-05418720,19.3,7.12,,11.13
2014-05-25 14:15:00+00:00,USGS-05418720,19.4,7.1,,11.11
2014-05-25 14:30:00+00:00,USGS-05418720,19.4,7.07,,11.13
2014-05-25 14:45:00+00:00,USGS-05418720,19.4,7.07,,11.11
2014-05-25 15:00:00+00:00,USGS-05418720,19.4,7.06,,11.11
2014-05-25 15:15:00+00:00,USGS-05418720,19.4,7.06,,11.08
2014-05-25 15:30:00+00:00,USGS-05418720,19.5,7.04,,11.08
2014-05-25 15:45:00+00:00,USGS-05418720,19.5,7.04,,11.13
2014-05-25 16:00:00+00:00,USGS-05418720,19.5,7.03,,11.07
2014-05-25 16:15:00+00:00,USGS-05418720,19.6,7.03,,11.1
2014-05-25 16:30:00+00:00,USGS-05418720,19.6,7.03,,11.06
2014-05-25 16:45:00+00:00,USGS-05418720,19.7,7.02,,11.08
2014-05-25 17:00:00+00:00,USGS-05418720,19.8,7.01,,11.06
2014-05-25 17:15:00+00:00,USGS-05418720,19.9,7.0,,11.06
2014-05-25 17:30:00+00:00,USGS-05418720,20.0,7.0,,11.05
2014-05-25 17:45:00+00:00,USGS-05418720,20.0,7.0,,11.07
2014-05-25 18:00:00+00:00,USGS-05418720,20.1,6.99,,11.04
2014-05-25 18:15:00+00:00,USGS-05418720,20.2,6.98,,11.02
2014-05-25 18:30:00+00:00,USGS-05418720,20.3,6.97,,11.02
2014-05-25 18:45:00+00:00,USGS-05418720,20.4,6.97,,11.01
2014-05-25 19:00:00+00:00,USGS-05418720,20.5,6.97,,11.01
2014-05-25 19:15:00+00:00,USGS-05418720,20.7,6.98,,11.02
2014-05-25 19:30:00+00:00,USGS-05418720,20.8,6.98,,11.01
2014-05-25 19:45:00+00:00,USGS-05418720,20.9,6.98,,11.01
2014-05-25 20:00:00+00:00,USGS-05418720,21.0,6.99,,11.01
2014-05-25 20:15:00+00:00,USGS-05418720,21.2,6.99,,10.99
2014-05-25 20:30:00+00:00,USGS-05418720,21.3,6.99,,10.98
2014-05-25 20:45:00+00:00,USGS-05418720,21.4,6.99,,11.0
2014-05-25 21:00:00+00:00,USGS-05418720,21.4,7.0,,11.0
2014-05-25 21:15:00+00:00,USGS-05418720,21.5,7.01,,10.99
2014-05-25 21:30:00+00:00,USGS-05418720,21.6,7.01,,10.98
2014-05-25 21:45:00+00:00,USGS-05418720,21.7,7.01,,10.98
2014-05-25 22:00:00+00:00,USGS-05418720,21.8,7.02,,10.97
2014-05-25 22:15:00+00:00,USGS-05418720,21.9,7.02,,10.99
2014-05-25 22:30:00+00:00,USGS-05418720,21.9,7.02,,10.98
2014-05-25 22:45:00+00:00,USGS-05418720,22.0,7.02,,10.97
2014-05-25 23:00:00+00:00,USGS-05418720,22.1,7.02,,10.95
2014-05-25 23:15:00+00:00,USGS-05418720,22.2,7.01,,10.97
2014-05-25 23:30:00+00:00,USGS-05418720,22.2,7.01,,10.96
2014-05-25 23:45:00+00:00,USGS-05418720,22.3,7.01,,10.95
2014-05-26 00:00:00+00:00,USGS-05418720,22.4,7.01,,10.95
2014-05-26 00:15:00+00:00,USGS-05418720,22.4,7.01,,10.95
2014-05-26 00:30:00+00:00,USGS-05418720,22.4,6.98,,10.97
2014-05-26 00:45:00+00:00,USGS-05418720,22.5,6.97,,10.94
2014-05-26 01:00:00+00:00,USGS-05418720,22.5,6.97,,10.97
2014-05-26 01:15:00+00:00,USGS-05418720,22.5,6.96,,10.99
2014-05-26 01:30:00+00:00,USGS-05418720,22.5,6.95,,10.97
2014-05-26 01:45:00+00:00,USGS-05418720,22.6,6.95,,10.96
2014-05-26 02:00:00+00:00,USGS-05418720,22.6,6.95,,10.98
2014-05-26 02:15:00+00:00,USGS-05418720,22.5,6.95,,10.96
2014-05-26 02:30:00+00:00,USGS-05418720,22.5,6.95,,10.95
2014-05-26 02:45:00+00:00,USGS-05418720,22.5,6.97,,10.96
2014-05-26 03:00:00+00:00,USGS-05418720,22.4,6.98,,10.96
2014-05-26 03:15:00+00:00,USGS-05418720,22.4,6.98,,10.95
2014-05-26 03:30:00+00:00,USGS-05418720,22.4,6.98,,10.96
2014-05-26 03:45:00+00:00,USGS-05418720,22.4,6.98,,10.94
2014-05-26 04:00:00+00:00,USGS-05418720,22.3,6.98,,10.92
2014-05-26 04:15:00+00:00,USGS-05418720,22.2,6.98,,10.92
2014-05-26 04:30:00+00:00,USGS-05418720,22.2,6.98,,10.91
2014-05-26 04:45:00+00:00,USGS-05418720,22.1,6.98,,10.91
2014-05-26 05:00:00+00:00,USGS-05418720,22.1,6.98,,10.91
2014-05-26 05:15:00+00:00,USGS-05418720,22.0,6.98,,10.89
2014-05-26 05:30:00+00:00,USGS-05418720,22.0,6.98,,10.89
2014-05-26 05:45:00+00:00,USGS-05418720,21.9,6.98,,10.9
2014-05-26 06:00:00+00:00,USGS-05418720,21.9,6.97,,10.89
2014-05-26 06:15:00+00:00,USGS-05418720,21.9,6.97,,10.88
2014-05-26 06:30:00+00:00,USGS-05418720,21.8,6.97,,10.88
2014-05-26 06:45:00+00:00,USGS-05418720,21.8,6.97,,10.89
2014-05-26 07:00:00+00:00,USGS-05418720,21.7,6.97,,10.87
2014-05-26 07:15:00+00:00,USGS-05418720,21.7,6.97,,10.87
2014-05-26 07:30:00+00:00,USGS-05418720,21.6,6.97,,10.87
2014-05-26 07:45:00+00:00,USGS-05418720,21.6,6.97,,10.86
2014-05-26 08:00:00+00:00,USGS-05418720,21.6,6.96,,10.87
2014-05-26 08:15:00+00:00,USGS-05418720,21.5,6.94,,10.9
2014-05-26 08:30:00+00:00,USGS-05418720,21.5,6.93,,10.87
2014-05-26 08:45:00+00:00,USGS-05418720,21.4,6.93,,10.89
2014-05-26 09:00:00+00:00,USGS-05418720,21.4,6.93,,10.9
2014-05-26 09:15:00+00:00,USGS-05418720,21.4,6.92,,10.88
2014-05-26 09:30:00+00:00,USGS-05418720,21.4,6.92,,10.86
2014-05-26 09:45:00+00:00,USGS-05418720,21.3,6.93,,10.88
2014-05-26 10:00:00+00:00,USGS-05418720,21.3,6.93,,10.9
2014-05-26 10:15:00+00:00,USGS-05418720,21.3,6.93,,10.88
2014-05-26 10:30:00+00:00,USGS-05418720,21.3,6.92,,10.89
2014-05-26 10:45:00+00:00,USGS-05418720,21.2,6.92,,10.88
2014-05-26 11:00:00+00:00,USGS-05418720,21.2,6.92,,10.87
2014-05-26 11:15:00+00:00,USGS-05418720,21.2,6.92,,10.88
2014-05-26 11:30:00+00:00,USGS-05418720,21.2,6.92,,10.87
2014-05-26 11:45:00+00:00,USGS-05418720,21.2,6.92,,10.88
2014-05-26 12:00:00+00:00,USGS-05418720,21.2,6.93,,10.88
2014-05-26 12:15:00+00:00,USGS-05418720,21.2,6.92,,10.86
2014-05-26 12:30:00+00:00,USGS-05418720,21.2,6.91,,10.85
2014-05-26 12:45:00+00:00,USGS-05418720,21.2,6.9,,10.86
2014-05-26 13:00:00+00:00,USGS-05418720,21.2,6.9,,10.85
2014-05-26 13:15:00+00:00,USGS-05418720,21.2,6.9,,10.83
2014-05-26 13:30:00+00:00,USGS-05418720,21.2,6.9,,10.82
2014-05-26 13:45:00+00:00,USGS-05418720,21.2,6.9,,10.79
2014-05-26 14:00:00+00:00,USGS-05418720,21.2,6.9,,10.81
2014-05-26 14:15:00+00:00,USGS-05418720,21.3,6.9,,10.82
2014-05-26 14:30:00+00:00,USGS-05418720,21.3,6.9,,10.81
2014-05-26 14:45:00+00:00,USGS-05418720,21.3,6.9,,10.82
2014-05-26 15:00:00+00:00,USGS-05418720,21.4,6.9,,10.82
2014-05-26 15:15:00+00:00,USGS-05418720,21.4,6.9,,10.82
2014-05-26 15:30:00+00:00,USGS-05418720,21.4,6.88,,10.83
2014-05-26 15:45:00+00:00,USGS-05418720,21.5,6.88,,10.84
2014-05-26 16:00:00+00:00,USGS-05418720,21.5,6.86,,10.8
2014-05-26 16:15:00+00:00,USGS-05418720,21.6,6.85,,10.82
2014-05-26 16:30:00+00:00,USGS-05418720,21.6,6.83,,10.79
2014-05-26 16:45:00+00:00,USGS-05418720,21.7,6.83,,10.81
2014-05-26 17:00:00+00:00,USGS-05418720,21.8,6.82,,10.8
2014-05-26 17:15:00+00:00,USGS-05418720,21.8,6.82,,10.78
2014-05-26 17:30:00+00:00,USGS-05418720,21.9,6.81,,10.78
2014-05-26 17:45:00+00:00,USGS-05418720,22.0,6.81,,10.78
2014-05-26 18:00:00+00:00,USGS-05418720,22.1,6.8,,10.8
2014-05-26 18:15:00+00:00,USGS-05418720,22.1,6.79,,10.75
2014-05-26 18:30:00+00:00,USGS-05418720,22.2,6.79,,10.78
2014-05-26 18:45:00+00:00,USGS-05418720,22.3,6.78,,10.77
2014-05-26 19:00:00+00:00,USGS-05418720,22.4,6.76,,10.77
2014-05-26 19:15:00+00:00,USGS-05418720,22.4,6.76,,10.77
2014-05-26 19:30:00+00:00,USGS-05418720,22.5,6.76,,10.76
2014-05-26 19:45:00+00:00,USGS-05418720,22.6,6.75,,10.78
2014-05-26 20:00:00+00:00,USGS-05418720,22.7,6.75,,10.75
2014-05-26 20:15:00+00:00,USGS-05418720,22.8,6.74,,10.75
2014-05-26 20:30:00+00:00,USGS-05418720,22.9,6.74,,10.74
2014-05-26 20:45:00+00:00,USGS-05418720,23.0,6.73,,
2014-05-26 21:00:00+00:00,USGS-05418720,23.0,6.72,,10.74
2014-05-26 21:15:00+00:00,USGS-05418720,23.1,6.7,,10.74
2014-05-26 21:30:00+00:00,USGS-05418720,23.2,6.7,,10.76
2014-05-26 21:45:00+00:00,USGS-05418720,23.3,6.71,,10.73
2014-05-26 22:00:00+00:00,USGS-05418720,23.3,6.71,,10.73
2014-05-26 22:15:00+00:00,USGS-05418720,23.4,6.71,,10.73
2014-05-26 22:30:00+00:00,USGS-05418720,23.5,6.71,,10.76
2014-05-26 22:45:00+00:00,USGS-05418720,23.5,6.71,,10.74
2014-05-26 23:00:00+00:00,USGS-05418720,23.5,6.71,,10.73
2014-05-26 23:15:00+00:00,USGS-05418720,23.6,6.69,,10.73
2014-05-26 23:30:00+00:00,USGS-05418720,23.6,6.69,,10.73
2014-05-26 23:45:00+00:00,USGS-05418720,23.6,6.7,,10.72
2014-05-27 00:00:00+00:00,USGS-05418720,23.7,6.7,,10.75
2014-05-27 00:15:00+00:00,USGS-05418720,23.7,6.7,,10.73
2014-05-27 00:30:00+00:00,USGS-05418720,23.7,6.7,,10.74
