0|3|3||75|162|250|"Nonflat"|||"78687709"|"135455453"
0|8|8||2|4|5|"Nonflat"|||"78687710"|"135455454"
36|45|45||5|40|75|"Nonflat"|||"78687710"|"135455455"
3|7|7||75|162|250|"Nonflat"|||"78687710"|"135455456"
0|5|37||2|4|5|"Nonflat"|||"78687718"|"135455457"
2|5|34||5|40|75|"Nonflat"|||"78687718"|"135455458"
0|3|9||75|162|250|"Nonflat"|||"78687718"|"135455459"
0|6|11||2|4|5|"Nonflat"|||"78687720"|"135455460"
0|2|3||5|40|75|"Nonflat"|||"78687720"|"135455461"
0|5|9||2|4|5|"Nonflat"|||"78687721"|"135455462"
6|9|14||5|40|75|"Nonflat"|||"78687721"|"135455463"
0|5|9||2|4|5|"Nonflat"|||"78687723"|"135455464"
6|9|14||5|40|75|"Nonflat"|||"78687723"|"135455465"
0|6|11||2|4|5|"Nonflat"|||"78687724"|"135455466"
0|2|3||5|40|75|"Nonflat"|||"78687724"|"135455467"
0|5|9||2|4|5|"Nonflat"|||"78687725"|"135455468"
6|9|14||5|40|75|"Nonflat"|||"78687725"|"135455469"
65|70|75|"Mixed rock fragments"|2|40|75|"Nonflat"|"Subrounded"|"Indurated"|"78687823"|"135455535"
65|70|75|"Mixed rock fragments"|2|40|75|"Nonflat"|"Subrounded"|"Indurated"|"78687824"|"135455536"
75|80|85|"Mixed rock fragments"|2|40|75|"Nonflat"|"Subrounded"|"Indurated"|"78687825"|"135455537"
85|89|89|"Mixed rock fragments"|2|40|75|"Nonflat"|"Subrounded"|"Indurated"|"78687826"|"135455538"
0|3|6||2|4|5|"Nonflat"|||"78687728"|"135455472"
0|2|3||5|40|75|"Nonflat"|||"78687728"|"135455473"
0|7|17||2|4|5|"Nonflat"|||"78687729"|"135455474"
0|5|14||5|40|75|"Nonflat"|||"78687729"|"135455475"
0|7|17||2|4|5|"Nonflat"|||"78687732"|"135455476"
0|5|14||5|40|75|"Nonflat"|||"78687732"|"135455477"
0|6|11||2|4|5|"Nonflat"|||"78687740"|"135455478"
9|13|17||5|40|75|"Nonflat"|||"78687740"|"135455479"
0|2|3||2|4|5|"Nonflat"|||"78687741"|"135455480"
0|6|11||2|4|5|"Nonflat"|||"78687742"|"135455481"
9|13|17||5|40|75|"Nonflat"|||"78687742"|"135455482"
0|2|3||2|4|5|"Nonflat"|||"78687743"|"135455483"
0|6|11||2|4|5|"Nonflat"|||"78687744"|"135455484"
0|6|11||2|4|5|"Nonflat"|||"78687745"|"135455485"
0|7|20||2|4|5|"Nonflat"|||"78687727"|"135455470"
0|7|17||5|40|75|"Nonflat"|||"78687727"|"135455471"
0|2|3||2|4|5|"Nonflat"|||"78687746"|"135455486"
0|2|3||5|40|75|"Nonflat"|||"78687746"|"135455487"
0|2|3||2|4|5|"Nonflat"|||"78687748"|"135455488"
0|2|3||5|40|75|"Nonflat"|||"78687748"|"135455489"
0|10|20||2|4|5|"Nonflat"|||"78687668"|"135455377"
23|30|37||5|40|75|"Nonflat"|||"78687668"|"135455378"
0|3|6||75|162|250|"Nonflat"|||"78687668"|"135455379"
0|8|8||2|4|5|"Nonflat"|||"78687669"|"135455380"
36|45|45||5|40|75|"Nonflat"|||"78687669"|"135455381"
3|7|7||75|162|250|"Nonflat"|||"78687669"|"135455382"
0|3|9||2|4|5|"Nonflat"|||"78687670"|"135455383"
6|8|14||5|40|75|"Nonflat"|||"78687670"|"135455384"
0|3|9||2|4|5|"Nonflat"|||"78687671"|"135455385"
6|8|14||5|40|75|"Nonflat"|||"78687671"|"135455386"
0|15|15||2|4|5|"Nonflat"|||"78687672"|"135455387"
32|40|40||5|40|75|"Nonflat"|||"78687672"|"135455388"
0|5|5||75|162|250|"Nonflat"|||"78687672"|"135455389"
0|14|28||2|4|5|"Nonflat"|||"78687673"|"135455390"
15|28|40||5|40|75|"Nonflat"|||"78687673"|"135455391"
0|7|14||75|162|250|"Nonflat"|||"78687673"|"135455392"
0|5|5||2|4|5|"Nonflat"|||"78687674"|"135455393"
2|21|22||5|40|75|"Nonflat"|||"78687674"|"135455394"
25|45|55||75|162|250|"Nonflat"|||"78687674"|"135455395"
0|10|19|"Volcanic rock fragments"|2|4|5|"Nonflat"|||"78687675"|"135455396"
19|29|38|"Volcanic rock fragments"|5|40|75|"Nonflat"|||"78687675"|"135455397"
3|6|9|"Volcanic rock fragments"|75|162|250|"Nonflat"|||"78687675"|"135455398"
0|20|23||2|4|5|"Nonflat"|||"78687678"|"135455399"
22|38|40||5|40|75|"Nonflat"|||"78687678"|"135455400"
0|2|3||75|162|250|"Nonflat"|||"78687678"|"135455401"
0|9|9||2|4|5|"Nonflat"|||"78687679"|"135455402"
15|25|32||5|40|75|"Nonflat"|||"78687679"|"135455403"
9|18|23||75|162|250|"Nonflat"|||"78687679"|"135455404"
3|9|9||250|625|1000|"Nonflat"|||"78687679"|"135455405"
0|20|23||2|4|5|"Nonflat"|||"78687680"|"135455406"
22|40|40||5|40|75|"Nonflat"|||"78687680"|"135455407"
0|2|3||75|162|250|"Nonflat"|||"78687680"|"135455408"
0|10|20||2|4|5|"Nonflat"|||"78687681"|"135455409"
23|30|37||5|40|75|"Nonflat"|||"78687681"|"135455410"
0|3|6||75|162|250|"Nonflat"|||"78687681"|"135455411"
0|12|23||2|4|5|"Nonflat"|||"78687682"|"135455412"
20|30|40||5|40|75|"Nonflat"|||"78687682"|"135455413"
0|3|6||75|162|250|"Nonflat"|||"78687682"|"135455414"
0|20|20||2|4|5|"Nonflat"|||"78687683"|"135455415"
19|35|40||5|40|75|"Nonflat"|||"78687683"|"135455416"
0|6|9||75|162|250|"Nonflat"|||"78687683"|"135455417"
0|2|3||2|4|5|"Nonflat"|||"78687684"|"135455418"
0|2|3||2|4|5|"Nonflat"|||"78687685"|"135455419"
0|2|3||2|4|5|"Nonflat"|||"78687686"|"135455420"
0|5|37||2|4|5|"Nonflat"|||"78687751"|"135455490"
2|5|34||5|40|75|"Nonflat"|||"78687751"|"135455491"
0|3|9||75|162|250|"Nonflat"|||"78687751"|"135455492"
0|6|37||2|4|5|"Nonflat"|||"78687761"|"135455500"
2|6|34||5|40|75|"Nonflat"|||"78687761"|"135455501"
0|2|9||75|162|250|"Nonflat"|||"78687761"|"135455502"
0|3|9||2|4|5|"Nonflat"|||"78687756"|"135455496"
6|8|14||5|40|75|"Nonflat"|||"78687756"|"135455497"
0|2|3||2|4|5|"Nonflat"|||"78687757"|"135455498"
0|2|3||2|4|5|"Nonflat"|||"78687758"|"135455499"
0|2|3||2|4|5|"Nonflat"|||"78687753"|"135455493"
0|2|3||2|4|5|"Nonflat"|||"78687754"|"135455494"
0|2|3||2|4|5|"Nonflat"|||"78687755"|"135455495"
0|7|20||2|4|5|"Nonflat"|||"78687762"|"135455503"
0|7|17||5|40|75|"Nonflat"|||"78687762"|"135455504"
0|2|3||2|4|5|"Nonflat"|||"78687765"|"135455505"
0|2|3||2|4|5|"Nonflat"|||"78687766"|"135455506"
0|6|11||2|4|5|"Nonflat"|||"78687775"|"135455507"
0|2|3||5|40|75|"Nonflat"|||"78687775"|"135455508"
0|5|9||2|4|5|"Nonflat"|||"78687784"|"135455509"
6|9|14||5|40|75|"Nonflat"|||"78687784"|"135455510"
0|5|9||2|4|5|"Nonflat"|||"78687786"|"135455511"
6|9|14||5|40|75|"Nonflat"|||"78687786"|"135455512"
0|7|17||2|4|5|"Nonflat"|||"78687789"|"135455513"
0|5|14||5|40|75|"Nonflat"|||"78687789"|"135455514"
0|3|6||2|4|5|"Nonflat"|||"78687792"|"135455515"
0|2|3||5|40|75|"Nonflat"|||"78687792"|"135455516"
0|7|17||2|4|5|"Nonflat"|||"78687793"|"135455517"
0|5|14||5|40|75|"Nonflat"|||"78687793"|"135455518"
0|2|3||2|4|5|"Nonflat"|||"78687800"|"135455519"
0|2|3||5|40|75|"Nonflat"|||"78687800"|"135455520"
0|6|11||2|4|5|"Nonflat"|||"78687801"|"135455521"
0|2|3||5|40|75|"Nonflat"|||"78687801"|"135455522"
0|2|3||2|4|5|"Nonflat"|||"78687802"|"135455523"
0|2|3||5|40|75|"Nonflat"|||"78687802"|"135455524"
0|2|3||2|4|5|"Nonflat"|||"78687804"|"135455525"
0|2|3||5|40|75|"Nonflat"|||"78687804"|"135455526"
0|2|3||2|4|5|"Nonflat"|||"78687806"|"135455527"
0|2|3||5|40|75|"Nonflat"|||"78687806"|"135455528"
0|2|3||2|4|5|"Nonflat"|||"78687809"|"135455529"
0|2|3||5|40|75|"Nonflat"|||"78687809"|"135455530"
0|2|3||2|4|5|"Nonflat"|||"78687810"|"135455531"
0|2|3||5|40|75|"Nonflat"|||"78687810"|"135455532"
0|2|3||2|4|5|"Nonflat"|||"78687815"|"135455533"
0|2|3||2|4|5|"Nonflat"|||"78687822"|"135455534"
