149|"599723"|"54773"|"35988208"
4|"599724"|"54773"|"35988267"
145|"599726"|"54773"|"35988332"
149|"599728"|"54773"|"35988407"
149|"599730"|"54773"|"35988466"
145|"599731"|"54773"|"35988525"
4|"599732"|"54773"|"35988583"
3755|"599723"|"54774"|"35988216"
221|"599724"|"54774"|"35988274"
3534|"599726"|"54774"|"35988340"
3755|"599728"|"54774"|"35988410"
3755|"599730"|"54774"|"35988474"
3534|"599731"|"54774"|"35988533"
221|"599732"|"54774"|"35988591"
11963|"599723"|"54775"|"35988217"
612|"599724"|"54775"|"35988275"
11351|"599726"|"54775"|"35988341"
11963|"599728"|"54775"|"35988411"
11963|"599730"|"54775"|"35988475"
11351|"599731"|"54775"|"35988534"
612|"599732"|"54775"|"35988592"
7819|"599723"|"54776"|"35988218"
2030|"599724"|"54776"|"35988276"
666|"599725"|"54776"|"35988318"
5123|"599726"|"54776"|"35988342"
7819|"599728"|"54776"|"35988412"
7819|"599730"|"54776"|"35988476"
5123|"599731"|"54776"|"35988535"
2696|"599732"|"54776"|"35988593"
3186|"599723"|"54777"|"35988219"
154|"599724"|"54777"|"35988277"
3032|"599726"|"54777"|"35988343"
3186|"599728"|"54777"|"35988413"
3186|"599730"|"54777"|"35988477"
3032|"599731"|"54777"|"35988536"
154|"599732"|"54777"|"35988594"
16006|"599723"|"54778"|"35988220"
13|"599724"|"54778"|"35988278"
15993|"599726"|"54778"|"35988344"
16006|"599728"|"54778"|"35988414"
16006|"599730"|"54778"|"35988478"
15993|"599731"|"54778"|"35988537"
13|"599732"|"54778"|"35988595"
7683|"599723"|"54779"|"35988221"
783|"599724"|"54779"|"35988279"
236|"599725"|"54779"|"35988319"
6664|"599726"|"54779"|"35988345"
7683|"599728"|"54779"|"35988415"
7683|"599730"|"54779"|"35988479"
6664|"599731"|"54779"|"35988538"
1019|"599732"|"54779"|"35988596"
18285|"599723"|"54780"|"35988222"
10308|"599725"|"54780"|"35988320"
7977|"599726"|"54780"|"35988346"
18285|"599728"|"54780"|"35988416"
7971|"599729"|"54780"|"35988451"
18285|"599730"|"54780"|"35988480"
7977|"599731"|"54780"|"35988539"
10308|"599732"|"54780"|"35988597"
2406|"599723"|"54781"|"35988223"
318|"599724"|"54781"|"35988280"
2088|"599725"|"54781"|"35988321"
2406|"599728"|"54781"|"35988417"
2406|"599730"|"54781"|"35988481"
2406|"599732"|"54781"|"35988598"
5482|"599723"|"54782"|"35988224"
105|"599724"|"54782"|"35988281"
5377|"599726"|"54782"|"35988347"
5482|"599728"|"54782"|"35988418"
5482|"599730"|"54782"|"35988482"
5377|"599731"|"54782"|"35988540"
105|"599732"|"54782"|"35988599"
4038|"599723"|"54783"|"35988225"
531|"599724"|"54783"|"35988282"
157|"599725"|"54783"|"35988322"
3350|"599726"|"54783"|"35988348"
4038|"599728"|"54783"|"35988419"
4038|"599730"|"54783"|"35988483"
3350|"599731"|"54783"|"35988541"
688|"599732"|"54783"|"35988600"
2072|"599723"|"54784"|"35988226"
394|"599724"|"54784"|"35988283"
48|"599725"|"54784"|"35988323"
1630|"599726"|"54784"|"35988349"
2072|"599730"|"54784"|"35988484"
1630|"599731"|"54784"|"35988542"
442|"599732"|"54784"|"35988601"
715|"599723"|"54785"|"35988227"
308|"599724"|"54785"|"35988284"
407|"599726"|"54785"|"35988350"
715|"599728"|"54785"|"35988420"
715|"599730"|"54785"|"35988485"
407|"599731"|"54785"|"35988543"
308|"599732"|"54785"|"35988602"
10848|"599723"|"54786"|"35988228"
684|"599724"|"54786"|"35988285"
341|"599725"|"54786"|"35988324"
9823|"599726"|"54786"|"35988351"
10848|"599728"|"54786"|"35988421"
10848|"599730"|"54786"|"35988486"
9823|"599731"|"54786"|"35988544"
1025|"599732"|"54786"|"35988603"
2010|"599723"|"54787"|"35988229"
691|"599724"|"54787"|"35988286"
223|"599725"|"54787"|"35988325"
1096|"599726"|"54787"|"35988352"
2010|"599728"|"54787"|"35988422"
2010|"599730"|"54787"|"35988487"
1096|"599731"|"54787"|"35988545"
914|"599732"|"54787"|"35988604"
14885|"599723"|"54788"|"35988230"
1664|"599724"|"54788"|"35988287"
135|"599725"|"54788"|"35988326"
13086|"599726"|"54788"|"35988353"
14885|"599728"|"54788"|"35988423"
13610|"599729"|"54788"|"35988452"
14885|"599730"|"54788"|"35988488"
13086|"599731"|"54788"|"35988546"
1799|"599732"|"54788"|"35988605"
1306|"599723"|"54789"|"35988231"
232|"599724"|"54789"|"35988288"
1074|"599726"|"54789"|"35988354"
1306|"599728"|"54789"|"35988424"
1306|"599730"|"54789"|"35988489"
1074|"599731"|"54789"|"35988547"
232|"599732"|"54789"|"35988606"
640|"599723"|"54790"|"35988232"
68|"599724"|"54790"|"35988289"
572|"599726"|"54790"|"35988355"
640|"599728"|"54790"|"35988425"
640|"599730"|"54790"|"35988490"
572|"599731"|"54790"|"35988548"
68|"599732"|"54790"|"35988607"
1211|"599723"|"54791"|"35988233"
222|"599724"|"54791"|"35988290"
989|"599726"|"54791"|"35988356"
222|"599728"|"54791"|"35988426"
1211|"599730"|"54791"|"35988491"
989|"599731"|"54791"|"35988549"
222|"599732"|"54791"|"35988608"
2831|"599723"|"54792"|"35988234"
172|"599724"|"54792"|"35988291"
2659|"599726"|"54792"|"35988357"
2831|"599728"|"54792"|"35988427"
2831|"599730"|"54792"|"35988492"
2659|"599731"|"54792"|"35988550"
172|"599732"|"54792"|"35988609"
9073|"599723"|"54793"|"35988243"
1148|"599724"|"54793"|"35988296"
375|"599725"|"54793"|"35988328"
7550|"599726"|"54793"|"35988366"
9073|"599728"|"54793"|"35988430"
7327|"599729"|"54793"|"35988459"
9073|"599730"|"54793"|"35988501"
7550|"599731"|"54793"|"35988559"
1523|"599732"|"54793"|"35988614"
36970|"599723"|"54794"|"35988244"
36970|"599726"|"54794"|"35988367"
38868|"599727"|"54794"|"35988401"
38868|"599729"|"54794"|"35988460"
36970|"599730"|"54794"|"35988502"
36970|"599731"|"54794"|"35988560"
358|"599723"|"54795"|"35988245"
358|"599726"|"54795"|"35988368"
358|"599727"|"54795"|"35988402"
358|"599729"|"54795"|"35988461"
358|"599730"|"54795"|"35988503"
358|"599731"|"54795"|"35988561"
5951|"599723"|"54796"|"35988246"
378|"599724"|"54796"|"35988297"
5573|"599726"|"54796"|"35988369"
5951|"599728"|"54796"|"35988431"
5951|"599730"|"54796"|"35988504"
5573|"599731"|"54796"|"35988562"
378|"599732"|"54796"|"35988615"
3025|"599723"|"54797"|"35988247"
827|"599724"|"54797"|"35988298"
33|"599725"|"54797"|"35988329"
2165|"599726"|"54797"|"35988370"
3025|"599728"|"54797"|"35988432"
3025|"599730"|"54797"|"35988505"
2165|"599731"|"54797"|"35988563"
860|"599732"|"54797"|"35988616"
24457|"599723"|"54798"|"35988209"
483|"599724"|"54798"|"35988268"
74|"599725"|"54798"|"35988313"
23900|"599726"|"54798"|"35988333"
24852|"599727"|"54798"|"35988390"
24852|"599729"|"54798"|"35988446"
24457|"599730"|"54798"|"35988467"
23900|"599731"|"54798"|"35988526"
557|"599732"|"54798"|"35988584"
11790|"599723"|"54799"|"35988210"
678|"599724"|"54799"|"35988269"
3000|"599725"|"54799"|"35988314"
8112|"599726"|"54799"|"35988334"
7948|"599727"|"54799"|"35988391"
7948|"599729"|"54799"|"35988447"
11790|"599730"|"54799"|"35988468"
8112|"599731"|"54799"|"35988527"
3678|"599732"|"54799"|"35988585"
5183|"599723"|"54800"|"35988211"
4181|"599725"|"54800"|"35988315"
1002|"599726"|"54800"|"35988335"
1002|"599727"|"54800"|"35988392"
1002|"599729"|"54800"|"35988448"
5183|"599730"|"54800"|"35988469"
1002|"599731"|"54800"|"35988528"
4181|"599732"|"54800"|"35988586"
6870|"599723"|"54801"|"35988212"
178|"599724"|"54801"|"35988270"
4211|"599725"|"54801"|"35988316"
2481|"599726"|"54801"|"35988336"
2482|"599727"|"54801"|"35988393"
2482|"599729"|"54801"|"35988449"
6870|"599730"|"54801"|"35988470"
2481|"599731"|"54801"|"35988529"
4389|"599732"|"54801"|"35988587"
2681|"599723"|"54802"|"35988213"
86|"599724"|"54802"|"35988271"
2595|"599726"|"54802"|"35988337"
2681|"599728"|"54802"|"35988408"
2681|"599730"|"54802"|"35988471"
2595|"599731"|"54802"|"35988530"
86|"599732"|"54802"|"35988588"
3562|"599723"|"54803"|"35988214"
80|"599724"|"54803"|"35988272"
3482|"599726"|"54803"|"35988338"
3562|"599728"|"54803"|"35988409"
3562|"599730"|"54803"|"35988472"
3482|"599731"|"54803"|"35988531"
80|"599732"|"54803"|"35988589"
3683|"599723"|"54804"|"35988215"
825|"599724"|"54804"|"35988273"
734|"599725"|"54804"|"35988317"
2124|"599726"|"54804"|"35988339"
3683|"599727"|"54804"|"35988394"
3683|"599729"|"54804"|"35988450"
3683|"599730"|"54804"|"35988473"
2124|"599731"|"54804"|"35988532"
1559|"599732"|"54804"|"35988590"
6155|"599723"|"894038"|"35988248"
120|"599724"|"894038"|"35988299"
6035|"599726"|"894038"|"35988371"
6155|"599730"|"894038"|"35988506"
6035|"599731"|"894038"|"35988564"
120|"599732"|"894038"|"35988617"
570|"599723"|"894039"|"35988249"
12|"599724"|"894039"|"35988300"
558|"599726"|"894039"|"35988372"
570|"599728"|"894039"|"35988433"
570|"599730"|"894039"|"35988507"
558|"599731"|"894039"|"35988565"
12|"599732"|"894039"|"35988618"
1934|"599723"|"894040"|"35988250"
234|"599724"|"894040"|"35988301"
93|"599725"|"894040"|"35988330"
1607|"599726"|"894040"|"35988373"
1934|"599728"|"894040"|"35988434"
1934|"599730"|"894040"|"35988508"
1607|"599731"|"894040"|"35988566"
327|"599732"|"894040"|"35988619"
3857|"599723"|"894041"|"35988251"
26|"599724"|"894041"|"35988302"
3831|"599726"|"894041"|"35988374"
3857|"599728"|"894041"|"35988435"
3857|"599730"|"894041"|"35988509"
3831|"599731"|"894041"|"35988567"
26|"599732"|"894041"|"35988620"
349|"599723"|"894054"|"35988252"
34|"599724"|"894054"|"35988303"
315|"599726"|"894054"|"35988375"
359|"599727"|"894054"|"35988403"
359|"599729"|"894054"|"35988462"
349|"599730"|"894054"|"35988510"
315|"599731"|"894054"|"35988568"
34|"599732"|"894054"|"35988621"
285|"599723"|"916782"|"35988253"
99|"599724"|"916782"|"35988304"
186|"599726"|"916782"|"35988376"
285|"599728"|"916782"|"35988436"
285|"599730"|"916782"|"35988511"
186|"599731"|"916782"|"35988569"
99|"599732"|"916782"|"35988622"
681|"599723"|"916783"|"35988254"
681|"599726"|"916783"|"35988377"
681|"599730"|"916783"|"35988512"
681|"599731"|"916783"|"35988570"
4429|"599723"|"916785"|"35988255"
78|"599724"|"916785"|"35988305"
4351|"599726"|"916785"|"35988378"
4425|"599728"|"916785"|"35988437"
4429|"599730"|"916785"|"35988513"
4351|"599731"|"916785"|"35988571"
78|"599732"|"916785"|"35988623"
3273|"599723"|"916787"|"35988256"
16|"599724"|"916787"|"35988306"
3257|"599726"|"916787"|"35988379"
3273|"599727"|"916787"|"35988404"
3273|"599729"|"916787"|"35988463"
3273|"599730"|"916787"|"35988514"
3257|"599731"|"916787"|"35988572"
16|"599732"|"916787"|"35988624"
1061|"599723"|"916860"|"35988257"
217|"599724"|"916860"|"35988307"
844|"599726"|"916860"|"35988380"
1061|"599727"|"916860"|"35988405"
1061|"599729"|"916860"|"35988464"
1061|"599730"|"916860"|"35988515"
844|"599731"|"916860"|"35988573"
217|"599732"|"916860"|"35988625"
2358|"599723"|"921112"|"35988258"
2358|"599726"|"921112"|"35988381"
2358|"599728"|"921112"|"35988438"
2358|"599730"|"921112"|"35988516"
2358|"599731"|"921112"|"35988574"
9|"599723"|"921211"|"35988259"
9|"599726"|"921211"|"35988382"
9|"599727"|"921211"|"35988406"
9|"599729"|"921211"|"35988465"
9|"599730"|"921211"|"35988517"
9|"599731"|"921211"|"35988575"
1804|"599723"|"921298"|"35988260"
368|"599724"|"921298"|"35988308"
1436|"599726"|"921298"|"35988383"
88|"599728"|"921298"|"35988439"
1804|"599730"|"921298"|"35988518"
1436|"599731"|"921298"|"35988576"
368|"599732"|"921298"|"35988626"
429|"599723"|"921304"|"35988261"
86|"599724"|"921304"|"35988309"
12|"599725"|"921304"|"35988331"
331|"599726"|"921304"|"35988384"
429|"599728"|"921304"|"35988440"
429|"599730"|"921304"|"35988519"
331|"599731"|"921304"|"35988577"
98|"599732"|"921304"|"35988627"
88|"599723"|"921458"|"35988262"
88|"599726"|"921458"|"35988385"
88|"599728"|"921458"|"35988441"
88|"599730"|"921458"|"35988520"
88|"599731"|"921458"|"35988578"
968|"599723"|"921487"|"35988263"
107|"599724"|"921487"|"35988310"
861|"599726"|"921487"|"35988386"
968|"599728"|"921487"|"35988442"
968|"599730"|"921487"|"35988521"
861|"599731"|"921487"|"35988579"
107|"599732"|"921487"|"35988628"
37|"599723"|"921549"|"35988264"
37|"599726"|"921549"|"35988387"
37|"599728"|"921549"|"35988443"
37|"599730"|"921549"|"35988522"
37|"599731"|"921549"|"35988580"
184|"599723"|"923937"|"35988265"
41|"599724"|"923937"|"35988311"
143|"599726"|"923937"|"35988388"
184|"599728"|"923937"|"35988444"
184|"599730"|"923937"|"35988523"
143|"599731"|"923937"|"35988581"
41|"599732"|"923937"|"35988629"
1309|"599723"|"923938"|"35988266"
120|"599724"|"923938"|"35988312"
1189|"599726"|"923938"|"35988389"
1309|"599728"|"923938"|"35988445"
1309|"599730"|"923938"|"35988524"
1189|"599731"|"923938"|"35988582"
120|"599732"|"923938"|"35988630"
448|"599723"|"923940"|"35988235"
448|"599726"|"923940"|"35988358"
448|"599728"|"923940"|"35988428"
448|"599730"|"923940"|"35988493"
448|"599731"|"923940"|"35988551"
210|"599723"|"923945"|"35988236"
210|"599726"|"923945"|"35988359"
210|"599727"|"923945"|"35988395"
210|"599729"|"923945"|"35988453"
210|"599730"|"923945"|"35988494"
210|"599731"|"923945"|"35988552"
3119|"599723"|"927312"|"35988237"
241|"599724"|"927312"|"35988292"
2878|"599726"|"927312"|"35988360"
3119|"599727"|"927312"|"35988396"
3119|"599729"|"927312"|"35988454"
3119|"599730"|"927312"|"35988495"
2878|"599731"|"927312"|"35988553"
241|"599732"|"927312"|"35988610"
311|"599723"|"927313"|"35988238"
20|"599724"|"927313"|"35988293"
291|"599726"|"927313"|"35988361"
311|"599727"|"927313"|"35988397"
311|"599729"|"927313"|"35988455"
311|"599730"|"927313"|"35988496"
291|"599731"|"927313"|"35988554"
20|"599732"|"927313"|"35988611"
3672|"599723"|"927319"|"35988239"
271|"599724"|"927319"|"35988294"
23|"599725"|"927319"|"35988327"
3378|"599726"|"927319"|"35988362"
3672|"599727"|"927319"|"35988398"
3672|"599729"|"927319"|"35988456"
