"p"|"78687667"|"34326366"
"p"|"78687689"|"34326377"
"p"|"78687691"|"34326378"
"p"|"78687693"|"34326379"
"p"|"78687695"|"34326380"
"p"|"78687697"|"34326381"
"p"|"78687699"|"34326382"
"w"|"78687702"|"34326383"
"k"|"78687703"|"34326384"
"w"|"78687706"|"34326385"
"k"|"78687707"|"34326386"
"t"|"78687709"|"34326387"
"k"|"78687709"|"34326388"
"p"|"78687714"|"34326389"
"p"|"78687719"|"34326390"
"p"|"78687720"|"34326391"
"p"|"78687722"|"34326392"
"w"|"78687823"|"34326427"
"w"|"78687824"|"34326428"
"k"|"78687825"|"34326429"
"p"|"78687728"|"34326393"
"p"|"78687731"|"34326394"
"p"|"78687736"|"34326395"
"p"|"78687737"|"34326396"
"k"|"78687741"|"34326397"
"k"|"78687743"|"34326398"
"p"|"78687747"|"34326399"
"p"|"78687749"|"34326400"
"k"|"78687675"|"34326367"
"q"|"78687676"|"34326368"
"k"|"78687676"|"34326369"
"m"|"78687676"|"34326370"
"t"|"78687678"|"34326371"
"k"|"78687678"|"34326372"
"w"|"78687682"|"34326373"
"k"|"78687683"|"34326374"
"p"|"78687684"|"34326375"
"p"|"78687687"|"34326376"
"p"|"78687752"|"34326401"
"p"|"78687759"|"34326404"
"p"|"78687757"|"34326403"
"p"|"78687753"|"34326402"
"p"|"78687763"|"34326405"
"p"|"78687765"|"34326406"
"p"|"78687767"|"34326407"
"p"|"78687770"|"34326408"
"p"|"78687777"|"34326409"
"p"|"78687780"|"34326410"
"p"|"78687782"|"34326411"
"p"|"78687785"|"34326412"
"p"|"78687787"|"34326413"
"p"|"78687788"|"34326414"
"p"|"78687792"|"34326415"
"p"|"78687794"|"34326416"
"p"|"78687798"|"34326417"
"p"|"78687801"|"34326418"
"p"|"78687803"|"34326419"
"p"|"78687805"|"34326420"
"p"|"78687807"|"34326421"
"p"|"78687808"|"34326422"
"p"|"78687811"|"34326423"
"p"|"78687815"|"34326424"
"p"|"78687819"|"34326425"
"p"|"78687822"|"34326426"
