"C"||"C"||||30|||152|||||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|75|85|95||6.8|||0|||0|||0.2|||1.9|||4.7|||66.7||||||||18|26.5|35||||0|0.25|0.5||||1.35|1.4|1.45|||||1.6|||1.4|3|4|0.19|0.2|0.21|||||29.9|||15.2|||45||3|4.5|5.9|35|40|45|15|17.5|20|10|15|21|".49"|".49"|25|28|30|0|0|0|0|7|13|2|3|4|6|13.5|21|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376253"|"78687698"
"Ap"||"A"||||0|||30|||||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|70|75|80||7|||0|||0|||0.2|||1.9|||4.9|||69.5||||||||20|23.5|27||||0|0.25|0.5||||1.2|1.3|1.4|||||1.36|||4|9|14|0.03|0.05|0.06|||||27.9|||12.5|||48||0|1.5|2.9|25|30|35|5|10|15|1|6|11|".49"|".49"|5|8|10|0|0|0|13|22|30|16|24|32|10|15|20|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376255"|"78687699"
"C"||"C"||||30|||152|||||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|70|75|80||7|||0|||0|||0.2|||1.9|||4.9|||69.5||||||||20|23.5|27||||0|0.25|0.5||||1.2|1.3|1.4|||||1.36|||4|9|14|0.03|0.05|0.06|||||27.9|||12.5|||48||0|1.5|2.9|25|30|35|5|10|15|1|6|11|".49"|".49"|5|8|10|0|0|0|13|22|30|16|24|32|10|15|20|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376255"|"78687700"
"A"||"A"||||0|||5|||||0|0|0|0|5|10|35|45|55|20|35|50|15|22.5|30|10|15|20||67.9|||4.5|||14.5|||18|||20.2|||10.7|||19.6||||||||10|12.5|15||||0|0.25|0.5||||1.25|1.38|1.5|||||1.51|||14|28|42|0.03|0.06|0.08|||||8.5|||3.7|||22||0|1.5|2.9|15|17.5|20|0|2.5|5|0|0|0|".10"|".28"|4|6|8|0|0|0|0|0|0|2|3|4|6|8|10|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376257"|"78687701"
"Bw"||"B"||||5|||30|||||0|0|0|0|5|10|30|45|60|20|35|50|15|30|45|10|22.5|35||60.2|||4.2|||5.8|||14.4|||22.2|||13.6|||18.3||||||||18|21.5|25||||0|0.25|0.5||||1.25|1.4|1.55|||||1.53|||4|9|14|0.04|0.08|0.12|||||10.7|||6.3|||22||0|1.5|2.9|25|27.5|30|5|7.5|10|0|0|0|".10"|".24"|4|9|13|0|0|0|0|0|0|2|5|8|9|12|15|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376257"|"78687702"
"Bk"||"B"||||30|||152|||||0|0|0|0|8|15|30|45|60|25|37.5|50|15|32.5|50|5|17.5|30||65.9|||4.3|||14.1|||17.5|||19.6|||10.4|||19.1||||||||10|15|20||||0|0.25|0.5||||1.15|1.3|1.45|||||1.42|||4|23|42|0.03|0.07|0.1|||||9.4|||4.4|||25||0|1.5|2.9|15|20|25|0|5|10|0|0|0|".05"|".24"|13|27|40|1|6|10|0|13|25|8|12|16|9|10.5|12|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376257"|"78687703"
"C"||"C"||||0|||152|||||0|0|0|0|13|25|30|47.5|65|15|37.5|60|5|20|35|0|7.5|15||91|||17.9|||30.1|||22.1|||15.4|||5.5|||6.5||||||||0|2.5|5||||0|0.25|0.5||||1.6|1.65|1.7|||||1.83|||141|141|141|0.02|0.03|0.04||5.4|||3.5|||0.9|||16||0|1.5|2.9|0|7|14|0|0|0|0|0|0|".02"|".02"|1|3|5|0|0|0|0|0|0|0|2|4|1|3|5|||||||7.4|7.9|8.4|||||||||||||||||||||||||||||||||"26376258"|"78687704"
"A"||"A"||||0|||5|||||0|0|0|0|5|10|35|45|55|20|35|50|15|22.5|30|10|15|20||67.9|||4.5|||14.5|||18|||20.2|||10.7|||19.6||||||||10|12.5|15||||0|0.25|0.5||||1.25|1.38|1.5|||||1.51|||14|28|42|0.03|0.06|0.08|||||8.5|||3.7|||22||0|1.5|2.9|15|17.5|20|0|2.5|5|0|0|0|".10"|".28"|4|6|8|0|0|0|0|0|0|2|3|4|6|8|10|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376260"|"78687705"
"Bw"||"B"||||5|||30|||||0|0|0|0|5|10|35|45|55|20|35|50|15|32.5|50|5|17.5|30||42.1|||4|||5.5|||7.4|||13.1|||12.1|||37.9||||||||15|20|25||||0|0.25|0.5||||1.25|1.4|1.55|||||1.53|||4|9|14|0.04|0.08|0.12|||||13.2|||5.6|||22||0|1.5|2.9|25|27.5|30|5|7.5|10|0|0|0|".17"|".37"|4|9|13|0|0|0|0|0|0|2|5|8|9|12|15|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376260"|"78687706"
"Bk"||"B"||||30|||152|||||0|0|0|0|8|15|30|45|60|25|37.5|50|15|32.5|50|5|17.5|30||44.3|||4.3|||5.9|||7.9|||13.7|||12.5|||40.7||||||||10|15|20||||0|0.25|0.5||||1.15|1.3|1.45|||||1.42|||4|23|42|0.03|0.07|0.1|||||12.4|||4.2|||25||0|1.5|2.9|15|20|25|0|5|10|0|0|0|".15"|".43"|13|27|40|1|6|10|0|13|25|8|12|16|9|10.5|12|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376260"|"78687707"
"E"||"E"||||0|||3|||||0|0|0|0|3|5|30|45|60|20|35|50|15|30|45|10|22.5|35||30.1|||2.5|||3.5|||5|||9.4|||9.7|||54.9||||||||10|15|20||||0|0.25|0.5||||1.35|1.4|1.45|||||1.53|||4|9|14|0.05|0.08|0.1|||||12.1|||4.3|||22||0|1.5|2.9|20|25|30|5|7.5|10|0|0|0|".10"|".49"|1|8|15|0|0|0|1|7|13|0|1|2|5|10|15|||||||7.9|8.5|9|||||||||||||||||||||||||||||||||"26376261"|"78687708"
"Btk"||"B"||||3|||56|||||0|0|0|0|3|5|30|45|60|20|35|50|15|30|45|10|22.5|35||57|||1.3|||8.4|||15.1|||20.7|||11.5|||18||||||||20|25|30||||0|0.25|0.5||||1.3|1.38|1.45|||||1.51|||4|9|14|0.05|0.08|0.11|||||11.6|||7.4|||23||0|1.5|2.9|25|30|35|5|7.5|10|0|0|0|".05"|".24"|1|8|15|0|0|0|1|7|13|8|12|16|10|15|20|||||||7.9|8.5|9|||||||||||||||||||||||||||||||||"26376261"|"78687709"
"C"||"C"||||56|||152|||||0|0|0|5|8|10|20|25|30|15|20|25|10|15|20|5|7.5|10||84.3|||1.1|||12.2|||26.6|||32.1|||12.3|||9.2||||||||3|6.5|10||||0|0.25|0.5||||1.5|1.6|1.7|||||1.88|||42|92|141|0.02|0.04|0.05||5.4|||3.9|||1.4|||10||0|1.5|2.9|15|20|25|0|2.5|5|0|0|0|".05"|".15"|1|8|15|0|0|0|13|22|30|16|24|32|1|3|5|||||||7.9|8.5|9|||||||||||||||||||||||||||||||||"26376261"|"78687710"
"2C"|2|"C"||||81|||152|||||0|0|0|0|0|0|100|100|100|100|100|100|85|90|95|60|65|70||39.2|||3.5|||5|||6.8|||12.3|||11.6|||37.3||||||||20|23.5|27||||0|0.25|0.5||||1.4|1.45|1.5|||||1.52|||4|9|14|0.15|0.2|0.25|||||29|||14|||43||0|1.5|2.9|25|30|35|0|5|10|0|2|6|".37"|".37"|10|13|15|0|0|0|0|7|13|2|5|8|10|12.5|15|||||||7.4|8.2|9|||||||||||||||||||||||||||||||||"26376262"|"78687711"
"A"||"A"||||0|||18|||||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|85|90|95||16.9|||0.1|||0.4|||1.1|||4.9|||10.4|||48.1||||||||30|35|40||||0.5|0.75|1||||1.35|1.4|1.45|||||1.74|||0.42|1|1.4|0.17|0.21|0.25|||||33.2|||20.5|||44||6|7.5|8.9|40|52.5|65|20|27.5|35|17|27|39|".37"|".37"|10|13|15|0|0|0|0|7|13|2|5|8|30|35|40|||||||7.4|8.2|9|||||||||||||||||||||||||||||||||"26376262"|"78687712"
"C"||"C"||||18|||81|||||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|85|90|95||22.1|||3|||3.5|||4.1|||6.2|||5.3|||27.9||||||||40|50|60||||0|0.25|0.5||||1.35|1.4|1.45|||||1.74|||0.42|1|1.4|0.17|0.21|0.25|||||38.9|||27.3|||45||6|7.5|8.9|40|52.5|65|20|27.5|35|17|27|39|".24"|".24"|10|13|15|0|0|0|0|7|13|2|5|8|30|35|40|||||||7.4|8.2|9|||||||||||||||||||||||||||||||||"26376262"|"78687713"
"Ap"||"A"||||0|||18|||||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|85|90|95||16.9|||0.1|||0.4|||1.1|||4.9|||10.4|||48.1||||||||30|35|40||||0.5|0.75|1||||1.35|1.4|1.45||||1.55|1.6|1.66||1.4|3|4|0.02|0.04|0.05||||31.4|33.2|34.9|17.4|20.5|23.6|42|44|46|3|4.5|5.9|35|40|45|10|15|20|8|14|21|".37"|".37"|0|0|0|0|0|0|13|22|30|16|24|32|30|35|40|||||||7.9|8.5|9|||||||||||||||||||||||||||||||||"26376265"|"78687714"
"C"||"C"||||18|||81|||||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|85|90|95||22.1|||3|||3.5|||4.1|||6.2|||5.3|||27.9||||||||40|50|60||||0|0.25|0.5||||1.35|1.4|1.45||||1.69|1.74|1.81||0.42|1|1.4|0.01|0.03|0.04||||30.4|38.9|40.6|21.6|27.3|32.9|43|45|46|6|7.5|8.9|40|52.5|65|20|27.5|35|17|27|39|".24"|".24"|0|0|0|0|0|0|13|22|30|16|24|32|30|35|40|||||||7.9|8.5|9|||||||||||||||||||||||||||||||||"26376265"|"78687715"
"2C"|2|"C"||||81|||152|||||0|0|0|0|0|0|100|100|100|100|100|100|85|90|95|60|65|70||39.2|||3.5|||5|||6.8|||12.3|||11.6|||37.3||||||||20|23.5|27||||0|0.25|0.5||||1.4|1.45|1.5||||1.47|1.52|1.58||4|9|14|0.01|0.03|0.05||||27.2|29|30.6|11.6|14|16.3|41|43|45|0|1.5|2.9|20|25|30|0|5|10|0|1|5|".37"|".37"|0|0|0|0|0|0|13|22|30|16|24|32|10|12.5|15|||||||7.9|8.5|9|||||||||||||||||||||||||||||||||"26376265"|"78687716"
"C"||"C"||||23|||71|||||0|0|0|0|0|0|100|100|100|100|100|100|85|90|95|60|70|80||62.7|||0|||0.1|||2.2|||24.2|||36.2|||23.3||||||||10|14|18||||0|0.25|0.5||||1.15|1.25|1.35|||||1.31|||4|9|14|0.03|0.05|0.06|||||18.1|||8.3|||50||0|1.5|2.9|25|27.5|30|5|7.5|10|0|3|6|".49"|".49"|2|4|5|0|0|0|30|60|90|16|24|32|5|12.5|20|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376267"|"78687717"
"2C"|2|"C"||||71|||152|||||0|0|0|0|8|15|40|67.5|95|30|60|90|15|37.5|60|5|10|15||95|||0.7|||13|||36.8|||37.4|||7.1|||1.5||||||||2|3.5|5||||0|0.25|0.5||||1.35|1.4|1.45|||||1.49|||42|92|141|0.01|0.02|0.02||9|||6.1|||1.8|||31||0|1.5|2.9|0|7|14|0|0|0|0|0|0|".02"|".02"|2|4|5|0|0|0|30|60|90|16|24|32|2|6|10|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376267"|"78687718"
"Ap"||"A"||||0|||23|||||0|0|0|0|0|0|100|100|100|100|100|100|70|77.5|85|40|47.5|55||67.2|||4.1|||14.7|||18.6|||19.9|||9.9|||15.3||||||||15|17.5|20||||0.5|0.65|0.8||||1.25|1.3|1.35|||||1.36|||4|9|14|0.01|0.02|0.03|||||19.9|||10.3|||48||0|1.5|2.9|20|25|30|0|5|10|0|0|3|".15"|".15"|2|4|5|0|0|0|30|60|90|16|24|32|5|10|15|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376267"|"78687719"
"Ap"||"A"||||0|||20|||||0|0|0|0|0|0|95|97.5|100|80|85|90|45|55|65|15|22.5|30||80.5|||3.8|||12.9|||21|||27.4|||15.4|||17||||||||0|2.5|5||||0|0.25|0.5||||1.45|1.53|1.6|||||1.61|||42|92|141|0.08|0.1|0.11||14.2|||8.8|||1.9|||36||0|1.5|2.9|0|7|14|0|0|0|0|0|0|".15"|".15"|0|3|5|0|0|0|0|7|13|0|2|4|1|3|5|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376268"|"78687720"
"C"||"C"||||20|||152|||||0|0|0|0|0|0|75|82.5|90|75|80|85|40|45|50|5|12.5|20||96.8|||0|||1.3|||18.2|||63.1|||14.2|||0.7||||||||0|2.5|5||||0|0.25|0.5||||1.45|1.53|1.6|||||1.61|||42|92|141|0.05|0.06|0.07||10.8|||7.1|||1.9|||35||0|1.5|2.9|0|7|14|0|0|0|0|0|0|".02"|".02"|0|3|5|0|0|0|0|7|13|0|2|4|1|3|5|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376268"|"78687721"
"Ap"||"A"||||0|||20|||||0|0|0|0|0|0|100|100|100|100|100|100|50|62.5|75|15|17.5|20||79.2|||3.4|||12.6|||20.7|||27.2|||15.3|||16.8||||||||3|4|5||||0|0.25|0.5||||1.5|1.55|1.6|||||1.62|||42|92|141|0.03|0.04|0.05||17.5|||11.7|||3.2|||39||0|1.5|2.9|0|7.5|15|0|0|0|0|0|0|".15"|".15"|0|3|5|0|0|0|13|22|30|16|24|32|1|3|5|||||||8.5|8.8|9|||||||||||||||||||||||||||||||||"26376270"|"78687722"
"C"||"C"||||20|||152|||||0|0|0|0|0|0|75|82.5|90|75|80|85|40|45|50|5|12.5|20||96.8|||0|||1.3|||18.2|||63.1|||14.2|||0.7||||||||0|2.5|5||||0|0.25|0.5||||1.5|1.55|1.6|||||1.63|||42|92|141|0.03|0.05|0.06||10.9|||7.2|||1.9|||34||0|1.5|2.9|0|7.5|15|0|0|0|0|0|0|".02"|".02"|0|3|5|0|0|0|13|22|30|16|24|32|1|3|5|||||||8.5|8.8|9|||||||||||||||||||||||||||||||||"26376270"|"78687723"
"A"||"A"||||0|||15|||||0|0|0|0|0|0|95|97.5|100|80|85|90|40|52.5|65|15|22.5|30||80.5|||3.8|||12.9|||21|||27.4|||15.4|||17||||||||0|2.5|5||||0|0.25|0.5||||1.5|1.55|1.6|||||1.63|||42|92|141|0.03|0.05|0.06||14.2|||8.8|||1.9|||36||0|1.5|2.9|0|7.5|15|0|0|0|0|0|0|".15"|".15"|0|3|5|0|0|0|13|22|30|8|12|16|1|3|5|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376273"|"78687724"
"C"||"C"||||15|||152|||||0|0|0|0|0|0|75|82.5|90|75|80|85|40|45|50|5|12.5|20||96.8|||0|||1.3|||18.2|||63.1|||14.2|||0.7||||||||0|2.5|5||||0|0.25|0.5||||1.5|1.55|1.6|||||1.63|||42|92|141|0.03|0.05|0.06||10.9|||7.2|||1.9|||34||0|1.5|2.9|0|7.5|15|0|0|0|0|0|0|".02"|".02"|0|3|5|0|0|0|13|22|30|8|12|16|1|3|5|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376273"|"78687725"
"Bw1"||"B"||1||8|||25|||17||0|0|0|0|0|0|19|23|26|16|20|23|13|17|22|9|12|16|40|45|50|3.8|4.5|5|5.2|6.1|6.8|7|8|8.9|12.5|13.8|15.3|11.5|12.6|14|32|43|50|||||||7|12|18||||0.1|0.3|0.5||||1.47|1.5|1.53||||1.51|1.54|1.59|2.63|14|28|42|0.04|0.05|0.06||||4.8|7.2|9.4|1.1|2.3|4|10|13|14|0.1|0.3|0.6|18|23|28|3|8|12|0|0|0|".05"|".43"|0|2|5|0|0|0|0|0|0|0|1|2|5.9|10|14.7||||7.4|11.5|53.7|7.9|8.2|8.4||||||||||0|0.3|0.9|||||||||||||||||||||"26376276"|"78687823"
"Bw2"||"B"||2||25|||53|||28||0|0|0|0|0|0|19|22|26|16|19|23|13|17|21|9|12|16|45|45|50|4.2|4.5|5|5.9|6.1|6.8|7.9|8|8.9|13.5|13.8|15.3|12.4|12.6|14|35|43|48|||||||7|12|18||||0.1|0.3|0.5||||1.44|1.46|1.47||||1.48|1.5|1.55|2.63|14|28|42|0.04|0.05|0.06||||4.9|6.9|9.4|1.1|2.2|3.9|11|13|15|0.1|0.3|0.6|18|23|28|3|8|12|0|0|0|".05"|".43"|0|2|5|0|0|0|0|0|0|0|1|2|5.9|10|14.7||||7.4|11.5|53.7|7.9|8.2|8.4||||||||||0|0.3|0.9|||||||||||||||||||||"26376276"|"78687824"
"Bk"||"B"||||53|||81|||28||0|0|0|0|0|0|13|16|20|9|13|16|8|11|15|5|8|11|45|45|50|4.2|4.5|5|5.9|6.1|6.8|7.9|8|8.9|13.5|13.8|15.3|12.4|12.6|14|35|43|48|||||||7|12|18||||0.1|0.3|0.5||||1.54|1.56|1.58||||1.59|1.61|1.68|2.63|14|28|42|0.02|0.05|0.05||||2.8|4.8|6.7|0.7|1.6|2.9|5|8|10|0.1|0.2|0.5|18|23|28|3|8|12|0|0|0|".05"|".55"|0|2|5|0|0|0|0|0|0|0|1|2|5.9|10|14.7||||7.4|11.5|53.7|7.9|8.2|8.4||||||||||0|0.3|0.9|||||||||||||||||||||"26376276"|"78687825"
"A"||"A"||||0|||8|||8||0|0|0|0|0|0|10|10|13|6|6|9|5|6|8|4|4|6|43|45|50|4|4.5|5|5.6|6.1|6.8|7.6|8|8.9|13.4|13.8|15.3|12.4|12.6|14|34|43|50|||||||7|12|18||||0.3|0.5|0.7||||1.44|1.47|1.5||||1.48|1.51|1.6|2.63|14|28|42|0.01|0.02|0.03||||2|2.4|4.1|0.5|0.8|1.7|4|4|7|0.1|0.1|0.3|18|23|29|3|7|12|0|0|0|".02"|".43"|0|1|3|0|0|0|0|0|0|0|1|2|6.1|10.2|14.9||||7.6|11.7|53.9|7.9|8.2|8.4||||||||||0|0.4|1|||||||||||||||||||||"26376276"|"78687826"
"R"||"R"||||81|||152|||71|||||||||||||||||||||0|||0|||0|||0|||0|||0|||100|||||||||0||||||||||||||||||||2.65|0|0.035|0.07||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"26376276"|"78687827"
"Ap"||"A"||||0|||20|||||0|0|0|0|0|0|95|97.5|100|90|95|100|80|90|100|35|42.5|50||67.4|||4.4|||14.4|||17.9|||20|||10.7|||19.6||||||||8|13|18||||0.5|0.75|1||||1.2|1.25|1.3|||||1.31|||4|9|14|0.1|0.18|0.25|||||17|||7.5|||49||0|1.5|2.9|20|25|30|0|2.5|5|0|0|0|".15"|".15"|0|0|0|0|0|0|0|7|13|2|5|8|5|7.5|10|||||||7.4|7.9|8.4|||||||||||||||||||||||||||||||||"26376278"|"78687728"
"C"||"C"||||20|||56|||||0|0|0|0|0|0|75|87.5|100|70|82.5|95|45|60|75|25|42.5|60||66.8|||4.1|||14.6|||18.5|||19.8|||9.8|||15.2||||||||15|18|30||||0.5|0.75|1||||1.15|1.2|1.25|||||1.26|||4|9|14|0.08|0.17|0.25|||||17.8|||9|||47||0|1.5|2.9|25|30|35|0|5|10|0|0|4|".24"|".24"|0|0|0|0|0|0|0|7|13|2|5|8|5|12.5|20|||||||7.4|7.9|8.4|||||||||||||||||||||||||||||||||"26376278"|"78687729"
"2C"|2|"C"||||56|||180|||||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|85|90|95||26.1|||1.6|||2.2|||5|||9.4|||7.9|||28.9||||||||35|45|55||||0|0.25|0.5||||1.25|1.3|1.35|||||1.61|||0.42|1|1.4|0.06|0.11|0.15|||||40|||23.9|||48||6|7.5|8.9|40|52.5|65|20|30|40|17|29|43|".24"|".24"|0|0|0|0|0|0|0|7|13|8|12|16|15|20|25|||||||7.4|7.9|8.4|||||||||||||||||||||||||||||||||"26376278"|"78687730"
"Ap"||"A"||||0|||20|||||0|0|0|0|0|0|100|100|100|100|100|100|90|95|100|70|75|80||33.3|||2.9|||4.1|||5.7|||10.5|||10.1|||31.7||||||||30|35|40||||0.5|0.75|1||||1.25|1.3|1.35|||||1.48|||1.4|3|4|0.17|0.19|0.21|||||32.9|||19.9|||48||3|4.5|5.9|35|40|45|10|15|20|6|11|16|".20"|".20"|0|0|0|0|0|0|0|7|13|0|2|4|15|20|25|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376279"|"78687731"
"C"||"C"||||20|||51|||||0|0|0|0|0|0|75|87.5|100|70|82.5|95|45|60|75|25|42.5|60||36.5|||3.3|||4.6|||6.3|||11.4|||10.9|||39.5||||||||18|24|30||||0.5|0.75|1||||1.15|1.2|1.25|||||1.26|||4|9|14|0.17|0.19|0.21|||||20.1|||11.8|||47||0|1.5|2.9|25|30|35|0|5|10|0|0|4|".43"|".43"|0|0|0|0|0|0|0|7|13|0|2|4|10|17.5|25|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376279"|"78687732"
