"Silt loam"||"159742307"|"162465839"
"Very fine sandy loam"||"159742308"|"162465840"
"Sand"||"159742309"|"162465841"
"Fine sand"||"159742310"|"162465842"
"Loamy sand"||"159742311"|"162465843"
"Fine sandy loam"||"159742312"|"162465844"
"Fine sandy loam"||"159742313"|"162465845"
"Silt"||"159742314"|"162465846"
"Silt loam"||"159742315"|"162465847"
"Very fine sandy loam"||"159742316"|"162465848"
"Sand"||"159742317"|"162465849"
"Fine sand"||"159742318"|"162465850"
"Loamy sand"||"159742319"|"162465851"
"Loamy fine sand"||"159742320"|"162465882"
"Loamy fine sand"||"159742321"|"162465883"
"Fine sand"||"159742322"|"162465884"
"Sand"||"159742323"|"162465885"
"Loamy fine sand"||"159742324"|"162465886"
"Loamy fine sand"||"159742325"|"162465887"
"Fine sand"||"159742326"|"162465888"
"Sand"||"159742327"|"162465889"
"Sand"||"159742328"|"162465890"
"Sand"||"159742329"|"162465891"
"Fine sand"||"159742330"|"162465892"
"Loamy sand"||"159742331"|"162465893"
"Loamy fine sand"||"159742291"|"162465894"
"Sandy loam"||"159742292"|"162465895"
"Fine sandy loam"||"159742293"|"162465896"
"Sandy loam"||"159742294"|"162465897"
"Sand"||"159742332"|"162465898"
"Silt loam"||"159742332"|"162465899"
"Sandy loam"||"159742333"|"162465900"
"Loamy fine sand"||"159742334"|"162465901"
"Loamy very fine sand"||"159742335"|"162465902"
"Very fine sandy loam"||"159742336"|"162465903"
"Sandy loam"||"159742337"|"162465904"
"Sandy loam"||"159742205"|"162465735"
"Sandy loam"||"159742206"|"162465736"
"Fine sand"||"159742207"|"162465737"
"Fine sand"||"159742208"|"162465738"
"Coarse sand"||"159742209"|"162465739"
"Coarse sand"||"159742210"|"162465740"
"Coarse sand"||"159742211"|"162465741"
"Sand"||"159742212"|"162465742"
"Sandy loam"||"159742213"|"162465743"
"Very fine sandy loam"||"159742214"|"162465744"
"Loam"||"159742215"|"162465745"
"Sandy loam"||"159742216"|"162465746"
|"Material"|"159742217"|"162465747"
|"Bedrock"|"159742218"|"162465748"
"Sandy clay loam"||"159742219"|"162465749"
"Loam"||"159742220"|"162465750"
"Loamy sand"||"159742221"|"162465751"
"Sandy loam"||"159742222"|"162465752"
"Silt loam"||"159742223"|"162465753"
"Sandy loam"||"159742224"|"162465754"
"Sandy clay loam"||"159742225"|"162465755"
"Sandy clay loam"||"159742226"|"162465756"
"Loam"||"159742227"|"162465757"
"Sandy loam"||"159742228"|"162465758"
"Sandy loam"||"159742229"|"162465759"
"Clay loam"||"159742230"|"162465760"
"Silty clay loam"||"159742231"|"162465761"
"Fine sand"||"159742232"|"162465762"
"Loamy sand"||"159742233"|"162465763"
"Clay"||"159742234"|"162465764"
"Clay"||"159742235"|"162465765"
"Loam"||"159742338"|"162465905"
"Very fine sandy loam"||"159742339"|"162465906"
"Sand"||"159742340"|"162465907"
"Sandy loam"||"159742341"|"162465908"
"Clay loam"||"159742349"|"162465909"
"Very fine sandy loam"||"159742350"|"162465910"
"Silt loam"||"159742351"|"162465911"
"Loam"||"159742352"|"162465912"
"Sand"||"159742353"|"162465913"
"Sand"||"159742354"|"162465914"
"Sand"||"159742355"|"162465915"
"Fine sand"||"159742346"|"162465916"
"Sandy loam"||"159742347"|"162465917"
"Loam"||"159742348"|"162465918"
"Silty clay loam"||"159742348"|"162465919"
"Silt loam"||"159742348"|"162465920"
"Sandy loam"||"159742342"|"162465921"
"Silty clay loam"||"159742343"|"162465922"
"Fine sand"||"159742344"|"162465923"
"Loamy sand"||"159742345"|"162465924"
"Sandy loam"||"159742356"|"162465925"
"Fine sandy loam"||"159742357"|"162465926"
"Sandy loam"||"159742358"|"162465927"
"Sandy loam"||"159742359"|"162465928"
"Clay"||"159742360"|"162465929"
"Loam"||"159742361"|"162465930"
"Loam"||"159742362"|"162465931"
"Silt loam"||"159742363"|"162465932"
"Very fine sandy loam"||"159742364"|"162465933"
"Loamy fine sand"||"159742365"|"162465934"
"Silty clay loam"||"159742366"|"162465935"
"Silt loam"||"159742367"|"162465936"
"Silty clay loam"||"159742368"|"162465937"
"Loam"||"159742369"|"162465938"
"Clay"||"159742370"|"162465939"
"Clay"||"159742371"|"162465940"
"Silty clay"||"159742372"|"162465941"
"Very fine sandy loam"||"159742373"|"162465942"
"Sand"||"159742374"|"162465943"
"Very fine sandy loam"||"159742375"|"162465944"
"Sand"||"159742376"|"162465945"
"Loamy sand"||"159742377"|"162465946"
"Fine sand"||"159742378"|"162465947"
"Clay"||"159742379"|"162465948"
"Silty clay"||"159742380"|"162465949"
"Clay loam"||"159742381"|"162465950"
"Clay"||"159742382"|"162465951"
"Silty clay"||"159742383"|"162465952"
"Loam"||"159742384"|"162465953"
"Loamy fine sand"||"159742385"|"162465954"
"Clay"||"159742386"|"162465955"
"Silty clay"||"159742387"|"162465956"
"Clay"||"159742388"|"162465957"
"Loam"||"159742389"|"162465958"
"Fine sand"||"159742390"|"162465959"
"Sandy loam"||"159742391"|"162465960"
"Fine sand"||"159742392"|"162465961"
"Clay loam"||"159742393"|"162465962"
"Loamy fine sand"||"159742394"|"162465963"
"Sandy loam"||"159742395"|"162465964"
"Clay loam"||"159742396"|"162465965"
"Clay"||"159742397"|"162465966"
"Silty clay"||"159742398"|"162465967"
"Silty clay loam"||"159742399"|"162465968"
"Clay"||"159742400"|"162465969"
"Silty clay"||"159742401"|"162465970"
"Silty clay loam"||"159742402"|"162465971"
"Sandy loam"||"159742403"|"162465972"
"Sandy loam"||"159742404"|"162465973"
"Clay loam"||"159742405"|"162465974"
"Loamy fine sand"||"159742406"|"162465975"
"Silt"||"159742407"|"162465976"
"Silt loam"||"159742408"|"162465977"
"Very fine sandy loam"||"159742409"|"162465978"
"Sand"||"159742410"|"162465979"
"Fine sand"||"159742411"|"162465980"
"Loamy sand"||"159742412"|"162465981"
"Sand"||"159742413"|"162465982"
"Fine sand"||"159742414"|"162465983"
"Loamy sand"||"159742415"|"162465984"
"Clay loam"||"159742416"|"162465985"
"Silt"||"159742417"|"162465986"
"Silt loam"||"159742418"|"162465987"
"Very fine sandy loam"||"159742419"|"162465988"
"Sand"||"159742420"|"162465990"
"Silt loam"||"159742420"|"162465989"
"Loamy sand"||"159742421"|"162465991"
"Silt loam"||"159742422"|"162465852"
"Sand"||"159742422"|"162465853"
"Silt loam"||"159742423"|"162465854"
"Clay loam"||"159742424"|"162465855"
"Very fine sandy loam"||"159742425"|"162465856"
"Silt"||"159742425"|"162465857"
"Loamy fine sand"||"159742426"|"162465858"
"Silt"||"159742427"|"162465859"
"Very fine sandy loam"||"159742427"|"162465860"
"Silt loam"||"159742428"|"162465861"
"Clay loam"||"159742429"|"162465862"
"Silt"||"159742430"|"162465863"
"Very fine sandy loam"||"159742430"|"162465864"
"Silt"||"159742431"|"162465865"
"Very fine sandy loam"||"159742431"|"162465866"
"Silt loam"||"159742432"|"162465867"
"Clay"||"159742433"|"162465868"
"Silty clay"||"159742434"|"162465869"
"Very fine sandy loam"||"159742435"|"162465870"
"Sand"||"159742436"|"162465871"
"Loam"||"159742437"|"162465872"
"Clay"||"159742438"|"162465873"
"Silty clay"||"159742439"|"162465874"
"Very fine sandy loam"||"159742440"|"162465875"
"Sand"||"159742441"|"162465876"
"Loamy fine sand"||"159742442"|"162465877"
"Clay"||"159742443"|"162465878"
"Silty clay"||"159742444"|"162465879"
"Loam"||"159742445"|"162465880"
"Sandy loam"||"159742446"|"162465881"
